,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
852,Victor Moses\Victor-Moses,ng NGA,MFFW,eng Chelsea,27,1990,2,51,26,3.7,0.6,0,,0,2,25,1,3.00,0,1,-1,-1.76,-3.59,1.1,0.7,+0.3,+0.60,-0.66,Matches
853,Cosmin Moți\Cosmin-Moti,ro ROU,DF,bg Ludogorets,33,1984,5,450,90,83.3,5.0,5,90,5,0,,0,1.44,4,6,-2,-0.40,-0.40,4.1,5.5,-1.4,-0.28,-1.35,Matches
854,Hervaine Moukam\Hervaine-Moukam,fr FRA,MFFW,by BATE Borisov,24,1994,2,26,13,3.6,0.3,0,,0,2,12,5,1.50,0,0,0,0.00,+0.26,0.1,0.2,-0.1,-0.48,+0.28,Matches
855,Rashad Muhammed\Rashad-Muhammed,fr FRA,FW,no Sarpsborg 08,24,1993,6,454,76,84.1,5.0,6,76,0,0,,0,1.50,6,8,-2,-0.40,+2.74,8.0,5.6,+2.4,+0.47,+0.83,Matches
856,Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,de RB Leipzig,20,1997,5,342,68,63.3,3.8,5,68,0,0,,1,1.13,4,4,0,0.00,-0.45,5.1,3.7,+1.4,+0.36,-0.28,Matches
857,Mert Müldür\Mert-Muldur,tr TUR,DF,at Rapid Wien,19,1999,7,567,81,78.8,6.3,6,90,6,1,26,1,1.60,6,11,-5,-0.79,+0.97,5.7,10.3,-4.7,-0.74,+0.32,Matches
858,Marius Müller\Marius-Muller,de GER,GK,de RB Leipzig,25,1993,0,,,,,0,,0,0,,4,1.00,,,,,,,,,,,Matches
859,Nicolai Müller\Nicolai-Muller,de GER,MFFW,de Eint Frankfurt,30,1987,4,141,35,10.9,1.6,1,80,0,3,20,2,3.00,4,2,+2,+1.28,+0.18,2.3,3.0,-0.7,-0.43,-1.15,Matches
860,Youssouf Mulumbu\Youssouf-Mulumbu,cd COD,MF,sco Celtic,31,1987,2,85,43,11.8,0.9,1,78,0,1,7,1,1.50,1,3,-2,-2.12,-1.69,0.4,3.3,-2.9,-3.05,-2.80,Matches
861,Thomas Murg\Thomas-Murg,at AUT,MFFW,at Rapid Wien,23,1994,7,445,64,61.8,4.9,6,73,3,1,8,0,1.18,3,11,-8,-1.62,-1.62,2.8,9.6,-6.7,-1.36,-1.45,Matches
862,Alessandro Murgia\Alessandro-Murgia,it ITA,MF,it Lazio,21,1996,3,239,80,33.2,2.7,3,80,2,0,,1,1.00,3,4,-1,-0.38,+0.37,4.5,2.2,+2.4,+0.89,+1.35,Matches
863,Luis Muriel\Luis-Muriel,co COL,FW,es Sevilla,27,1991,5,242,48,26.0,2.7,3,75,1,2,9,0,2.40,9,1,+8,+2.98,+2.19,5.3,5.1,+0.2,+0.08,-0.89,Matches
864,Roman Murtazayev\Roman-Murtazayev,kz KAZ,FW,kz Astana FK,24,1993,5,115,23,21.3,1.3,1,94,1,4,5,1,1.00,2,1,+1,+0.78,+0.99,3.1,0.6,+2.5,+1.96,+2.54,Matches
865,Mario Musa\Mario-Musa,hr CRO,DFMF,hr Dinamo Zagreb,28,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
866,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,it Milan,27,1990,1,81,81,15.0,0.9,1,81,0,0,,2,1.00,1,1,0,0.00,-0.59,1.0,0.6,+0.3,+0.36,-0.13,Matches
867,Leon Musayev\Leon-Musayev,ru RUS,FW,ru Zenit,19,1999,1,3,3,0.3,0.0,0,,0,1,2,1,3.00,0,0,0,0.00,+0.10,0.0,0.1,-0.1,-1.66,-1.56,Matches
868,Fernando Muslera\Fernando-Muslera,uy URU,GK,tr Galatasaray,32,1986,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,1,2,-1,-0.50,,1.1,3.1,-2.0,-0.99,,Matches
869,Knowledge Musona\Knowledge-Musona,zw ZIM,MFFW,be Anderlecht,28,1990,2,162,81,30.0,1.8,2,81,0,0,,2,0.50,0,1,-1,-0.56,+0.40,1.5,1.3,+0.1,+0.06,+0.44,Matches
870,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,eng Arsenal,26,1992,6,470,78,34.8,5.2,5,90,5,1,19,6,2.00,11,5,+6,+1.15,+0.02,8.9,4.6,+4.4,+0.83,+0.17,Matches
871,Serikzhan Muzhikov\Serikzhan-Muzhikov,kz KAZ,MFFW,kz Astana FK,29,1989,5,137,27,25.4,1.5,0,,0,5,27,0,1.29,4,0,+4,+2.63,+3.52,1.7,1.2,+0.5,+0.34,+0.50,Matches
872,Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,de RB Leipzig,24,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.50,9,8,+1,+0.17,,9.1,6.4,+2.8,+0.46,,Matches
873,Enoch Mwepu\Enoch-Mwepu,zm ZAM,MF,at RB Salzburg,20,1998,5,201,40,22.3,2.2,2,70,0,3,20,4,1.80,4,2,+2,+0.90,-0.52,4.0,2.2,+1.8,+0.80,-0.30,Matches
874,Vitaliy Mykolenko\Vitaliy-Mykolenko,ua UKR,DF,ua Dynamo Kyiv,19,1999,8,720,90,80.0,8.0,8,90,8,0,,1,1.63,9,13,-4,-0.50,-0.50,8.2,14.8,-6.6,-0.83,-1.18,Matches
875,Maryan Mysyk\Maryan-Mysyk,ua UKR,MF,ua Vorskla Poltava,21,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
876,Joakim Mæhle\Joakim-Maehle,dk DEN,DF,be Genk,21,1997,8,720,90,100.0,8.0,8,90,8,0,,0,2.08,15,12,+3,+0.37,,10.8,8.6,+2.2,+0.28,,Matches
877,Rahil Məmmədov\Rahil-Mmmdov,az AZE,DF,az Qarabağ Ağdam,22,1995,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
878,Obite N'Dicka\Obite-NDicka,fr FRA,DF,de Eint Frankfurt,18,1999,9,708,79,54.9,7.9,8,81,7,1,58,4,2.22,16,7,+9,+1.14,+0.06,14.9,11.1,+3.8,+0.48,-0.25,Matches
879,Dame N'Doye\Dame-NDoye,sn SEN,FW,dk FC Copenhagen,33,1985,6,540,90,100.0,6.0,6,90,6,0,,0,1.69,3,5,-2,-0.33,,4.5,5.1,-0.7,-0.11,,Matches
880,Clinton N'Jie\Clinton-NJie,cm CMR,FWMF,fr Marseille,24,1993,3,131,44,24.3,1.5,1,92,1,2,20,0,0.00,2,3,-1,-0.69,+1.29,1.7,1.1,+0.6,+0.45,+1.05,Matches
881,Elmir Nabiullin\Elmir-Nabiullin,ru RUS,DF,ru Zenit,23,1995,5,374,75,41.6,4.2,5,75,2,0,,3,1.43,4,5,-1,-0.24,-0.24,4.2,5.8,-1.5,-0.37,-0.45,Matches
882,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,tr Galatasaray,31,1986,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,1,2,-1,-0.50,,1.1,3.1,-2.0,-0.99,,Matches
883,Matías Nahuel\Matias-Nahuel,es ESP,FWMF,gr Olympiacos,21,1996,4,250,63,34.7,2.8,4,63,0,0,,0,1.50,5,2,+3,+1.08,+0.89,4.9,3.1,+1.8,+0.65,+0.24,Matches
884,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,it Inter,30,1988,2,171,86,47.5,1.9,2,86,1,0,,0,3.00,5,0,+5,+2.63,+3.11,3.7,0.9,+2.8,+1.46,+2.14,Matches
885,Andy Najar\Andy-Najar,hn HON,DFMF,be Anderlecht,25,1993,4,148,37,27.4,1.6,2,66,0,2,9,0,0.25,0,1,-1,-0.61,+0.31,1.1,2.5,-1.5,-0.90,-0.89,Matches
886,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,be Club Brugge,24,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
887,Nani\Nani,pt POR,FWMF,pt Sporting CP,31,1986,5,428,86,59.4,4.8,5,86,2,0,,0,2.00,8,3,+5,+1.05,-0.18,6.6,3.8,+2.8,+0.58,-0.07,Matches
888,Jefferson Nascimento\Jefferson-Nascimento,br BRA,DF,pt Sporting CP,30,1988,3,229,76,31.8,2.5,3,76,2,0,,2,2.33,9,2,+7,+2.75,+2.38,5.9,1.7,+4.2,+1.65,+1.53,Matches
889,Bojan Nastić\Bojan-Nastic,ba BIH,DF,be Genk,24,1994,2,106,53,14.7,1.2,1,91,1,1,15,4,2.25,1,3,-2,-1.70,-2.43,0.5,0.6,-0.1,-0.10,-0.45,Matches
890,Natanael\Natanael,br BRA,DFMF,bg Ludogorets,27,1990,5,450,90,83.3,5.0,5,90,5,0,,0,1.44,4,6,-2,-0.40,-0.40,5.0,4.6,+0.4,+0.08,+0.80,Matches
891,Bibras Natkho\Bibras-Natkho,il ISR,MF,gr Olympiacos,30,1988,8,300,38,41.7,3.3,2,79,1,6,24,0,1.38,8,5,+3,+0.90,+0.69,6.5,5.8,+0.7,+0.22,-0.46,Matches
892,Jesús Navas\Jesus-Navas,es ESP,DFMF,es Sevilla,32,1985,8,631,79,67.8,7.0,7,88,5,1,18,1,2.20,18,9,+9,+1.28,-0.22,11.8,6.9,+4.9,+0.70,-0.12,Matches
893,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,tr Galatasaray,27,1990,2,162,81,90.0,1.8,2,81,1,0,,0,0.50,1,2,-1,-0.56,-0.56,1.0,3.0,-2.1,-1.14,-1.56,Matches
894,Dieumerci Ndongala\Dieumerci-Ndongala,cd COD,FW,be Genk,27,1991,7,410,59,56.9,4.6,5,73,1,2,23,1,2.18,7,6,+1,+0.22,-0.36,6.1,4.5,+1.6,+0.35,+0.17,Matches
895,Anton Nedyalkov\Anton-Nedyalkov,bg BUL,DF,bg Ludogorets,25,1993,6,459,77,85.0,5.1,5,90,5,1,8,0,1.22,4,7,-3,-0.59,-1.70,5.0,4.9,+0.1,+0.02,+0.48,Matches
896,Alain Nef\Alain-Nef,ch SUI,DF,ch Zürich,36,1982,7,368,53,51.1,4.1,4,91,4,3,2,0,1.43,3,6,-3,-0.73,-0.73,3.7,4.7,-0.9,-0.23,-0.50,Matches
897,Loïc Nego\Loic-Nego,hu HUN,MF,hu Vidi,27,1991,6,516,86,95.6,5.7,6,86,5,0,,0,1.17,5,6,-1,-0.17,+3.58,3.5,6.3,-2.8,-0.49,-0.28,Matches
898,Aliaksandr Nemirko\Aliaksandr-Nemirko,by BLR,MF,by BATE Borisov,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
899,Neto\Neto,br BRA,GK,es Valencia,29,1989,8,720,90,100.0,8.0,8,90,8,0,,0,2.00,14,10,+4,+0.50,,13.2,8.5,+4.7,+0.59,,Matches
900,Luís Neto\Luis-Neto,pt POR,DF,ru Zenit,30,1988,5,450,90,50.0,5.0,5,90,5,0,,4,1.33,5,5,0,0.00,+0.20,4.6,7.4,-2.8,-0.57,-0.91,Matches
901,Roman Neustädter\Roman-Neustadter,ru RUS,DF,tr Fenerbahçe,30,1988,6,451,75,62.6,5.0,5,90,5,1,0,1,1.83,7,6,+1,+0.20,+0.87,7.2,6.0,+1.2,+0.25,+0.66,Matches
902,Michael Ngadeu-Ngadjui\Michael-Ngadeu-Ngadjui,cm CMR,DF,cz Slavia Prague,27,1990,11,942,86,84.9,10.5,10,93,10,1,11,0,1.36,11,11,0,0.00,-1.61,9.7,8.9,+0.8,+0.07,+0.51,Matches
903,Joel Ngandu\Joel-Ngandu,cd COD,FW,cz Viktoria Plzeň,26,1992,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,2,4,-2,-1.00,,1.7,2.3,-0.6,-0.30,,Matches
904,M'Baye Niang\MBaye-Niang,sn SEN,FWMF,fr Rennes,23,1994,9,545,61,60.6,6.1,5,87,4,4,27,0,1.44,9,12,-3,-0.50,-1.26,9.9,9.7,+0.2,+0.04,-0.26,Matches
905,Lasse Nielsen\Lasse-Nielsen,dk DEN,DF,se Malmö,30,1988,8,719,90,99.9,8.0,8,90,7,0,,0,1.30,8,11,-3,-0.38,-0.38,6.4,12.5,-6.1,-0.77,-0.77,Matches
906,Boban Nikolov\Boban-Nikolov,mk MKD,MF,hu Vidi,24,1994,6,319,53,59.1,3.5,3,87,2,3,20,0,1.17,2,5,-3,-0.85,-1.25,2.3,4.7,-2.4,-0.68,-0.48,Matches
907,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,eng Arsenal,19,1999,2,180,90,13.3,2.0,2,90,2,0,,9,3.00,4,0,+4,+2.00,+1.00,3.8,1.1,+2.6,+1.32,+0.69,Matches
908,Ryan Nolan\Ryan-Nolan,ie IRL,DF,it Inter,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
909,Nolito\Nolito,es ESP,MFFW,es Sevilla,31,1986,4,186,47,20.0,2.1,2,70,0,2,23,1,2.67,5,2,+3,+1.45,+0.12,4.7,2.9,+1.8,+0.87,+0.17,Matches
910,Casper de Norre\Casper-de-Norre,be BEL,DF,be Genk,21,1997,2,145,73,20.1,1.6,2,73,1,0,,0,0.50,1,2,-1,-0.62,-1.25,1.1,2.5,-1.5,-0.91,-1.49,Matches
911,Dany Nounkeu\Dany-Nounkeu,cm CMR,DF,tr Akhisarspor,32,1986,1,90,90,16.7,1.0,1,90,1,0,,2,0.00,0,6,-6,-6.00,-5.20,0.8,2.6,-1.8,-1.76,-1.57,Matches
912,Olivier Ntcham\Olivier-Ntcham,fr FRA,MFFW,sco Celtic,22,1996,4,303,76,42.1,3.4,3,90,3,1,32,1,1.17,3,7,-4,-1.19,-0.97,4.6,7.2,-2.6,-0.77,-0.32,Matches
913,Gerzino Nyamsi\Gerzino-Nyamsi,fr FRA,DF,fr Rennes,21,1997,1,73,73,8.1,0.8,1,73,0,0,,2,0.00,0,3,-3,-3.70,-4.03,0.6,1.7,-1.0,-1.27,-1.54,Matches
914,Lucas Ocampos\Lucas-Ocampos,ar ARG,FWMF,fr Marseille,24,1994,4,340,85,63.0,3.8,4,85,2,0,,1,0.00,4,9,-5,-1.32,+0.93,5.4,4.5,+0.9,+0.24,+1.59,Matches
915,Guillermo Ochoa\Guillermo-Ochoa,mx MEX,GK,be Standard Liège,33,1985,6,540,90,100.0,6.0,6,90,6,0,,0,1.67,7,9,-2,-0.33,,6.7,12.0,-5.3,-0.88,,Matches
916,Volodymyr Odaryuk\Volodymyr-Odaryuk,ua UKR,FW,ua Vorskla Poltava,24,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
917,Stephen Odey\Stephen-Odey,ng NGA,FW,ch Zürich,20,1998,8,651,81,90.4,7.2,8,81,3,0,,0,1.25,6,10,-4,-0.55,-1.86,7.6,7.7,-0.1,-0.01,-0.29,Matches
918,Tornike Okriashvili\Tornike-Okriashvili,ge GEO,FW,ru Krasnodar,26,1992,1,7,7,0.8,0.1,0,,0,1,6,1,3.00,1,0,+1,+12.86,+13.06,0.2,0.0,+0.2,+2.60,+2.46,Matches
919,Peter Olayinka\Peter-Olayinka,ng NGA,FW,cz Slavia Prague,22,1995,9,472,52,42.5,5.2,3,89,2,6,34,1,1.33,6,2,+4,+0.76,+0.90,4.8,4.5,+0.3,+0.06,+0.11,Matches
920,Dani Olmo\Dani-Olmo,es ESP,MF,hr Dinamo Zagreb,20,1998,10,923,92,99.2,10.3,10,92,8,0,,0,2.00,16,8,+8,+0.78,+0.78,12.4,7.5,+4.9,+0.53,-6.02,Matches
921,Kristoffer Olsson\Kristoffer-Olsson,se SWE,MFFW,ru Krasnodar,23,1995,4,309,77,34.3,3.4,4,77,2,0,,0,0.75,2,3,-1,-0.29,-0.29,4.2,4.3,-0.1,-0.03,-0.28,Matches
922,Becir Omeragic\Becir-Omeragic,ch SUI,DF,ch Zürich,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
923,Jerome Onguene\Jerome-Onguene,cm CMR,DF,at RB Salzburg,20,1997,5,450,90,50.0,5.0,5,90,5,0,,4,2.40,14,7,+7,+1.40,+0.20,10.6,7.3,+3.3,+0.66,-0.73,Matches
924,Henry Onyekuru\Henry-Onyekuru,ng NGA,FW,tr Galatasaray,21,1997,2,172,86,95.6,1.9,2,86,1,0,,0,0.50,1,2,-1,-0.52,-0.52,1.1,3.1,-2.0,-1.03,-1.03,Matches
925,Loïs Openda\Lois-Openda,be BEL,FW,be Club Brugge,18,2000,2,34,17,18.9,0.4,0,,0,2,16,0,1.50,1,1,0,0.00,+1.85,0.6,0.6,-0.1,-0.16,+0.39,Matches
926,Matej Oravec\Matej-Oravec,sk SVK,DFMF,sk Spartak Trnava,20,1998,5,450,90,83.3,5.0,5,90,5,0,,0,1.57,3,4,-1,-0.20,+1.80,3.3,7.6,-4.3,-0.85,,Matches
927,Willi Orban\Willi-Orban,hu HUN,DF,de RB Leipzig,25,1992,5,450,90,83.3,5.0,5,90,5,0,,1,1.73,7,5,+2,+0.40,+1.40,7.9,4.9,+3.0,+0.59,+0.78,Matches
928,Mislav Oršić\Mislav-Orsic,hr CRO,MFFW,hr Dinamo Zagreb,25,1992,10,843,84,90.6,9.4,10,84,2,0,,0,2.00,16,7,+9,+0.96,+2.00,11.4,5.6,+5.8,+0.69,+1.30,Matches
929,Jordi Osei-Tutu\Jordi-Osei-Tutu,eng ENG,DF,eng Arsenal,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
930,Caner Osmanpaşa\Caner-Osmanpasa,tr TUR,DF,tr Akhisarspor,30,1988,6,495,83,91.7,5.5,6,83,5,0,,0,0.17,2,13,-11,-2.00,-4.00,5.0,7.8,-2.8,-0.51,-0.70,Matches
931,David Ospina\David-Ospina,co COL,GK,it Napoli,29,1988,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
932,Otávio\Otavio,br BRA,MF,fr Bordeaux,24,1994,4,276,69,51.1,3.1,3,90,3,1,5,0,1.71,3,4,-1,-0.33,-0.67,4.0,3.5,+0.5,+0.15,-0.17,Matches
933,Dylan Ouédraogo\Dylan-Ouedraogo,bf BFA,DF,cy Apollon,20,1998,3,270,90,50.0,3.0,3,90,3,0,,1,2.00,7,4,+3,+1.00,+2.00,4.3,3.1,+1.3,+0.42,+1.58,Matches
934,Obbi Oulare\Obbi-Oulare,be BEL,MF,be Standard Liège,22,1996,1,8,8,1.5,0.1,0,,0,1,7,0,1.00,0,0,0,0.00,+0.34,0.0,0.0,0.0,0.00,+0.89,Matches
935,Adam Ounas\Adam-Ounas,dz ALG,MFFW,it Napoli,21,1996,4,117,29,21.7,1.3,1,79,0,3,13,0,2.25,3,1,+2,+1.54,+1.54,2.5,2.3,+0.2,+0.17,-0.33,Matches
936,Şener Özbayraklı\Sener-Ozbayrakli,tr TUR,DF,tr Fenerbahçe,28,1990,4,360,90,50.0,4.0,4,90,4,0,,4,0.75,4,8,-4,-1.00,-1.75,3.8,6.2,-2.4,-0.60,-1.18,Matches
937,Ramazan Özcan\Ramazan-Ozcan,at AUT,GK,de Leverkusen,34,1984,1,90,90,12.5,1.0,1,90,1,0,,7,1.00,1,1,0,0.00,-1.00,1.2,0.4,+0.7,+0.72,+0.72,Matches
938,Magomed Ozdoyev\Magomed-Ozdoyev,ru RUS,MF,ru Zenit,25,1992,5,273,55,30.3,3.0,3,90,2,2,2,2,1.71,5,6,-1,-0.33,-0.33,4.2,2.5,+1.7,+0.56,+0.96,Matches
939,Mesut Özil\Mesut-Ozil,de GER,MF,eng Arsenal,29,1988,10,646,65,47.9,7.2,8,74,1,2,29,2,2.40,16,11,+5,+0.70,-0.84,9.7,9.1,+0.6,+0.08,-1.22,Matches
940,Filip Ozobić\Filip-Ozobic,hr CRO,MF,az Qarabağ Ağdam,27,1991,6,218,36,40.4,2.4,2,80,1,4,15,0,0.75,0,6,-6,-2.48,-1.08,1.6,4.7,-3.1,-1.29,-0.85,Matches
941,Fatih Öztürk\Fatih-Ozturk,tr TUR,GK,tr Akhisarspor,31,1986,2,180,90,33.3,2.0,2,90,2,0,,4,0.00,1,3,-2,-1.00,+1.00,2.2,1.4,+0.7,+0.37,+1.24,Matches
942,Oğuzhan Özyakup\Oguzhan-Ozyakup,tr TUR,MF,tr Beşiktaş,25,1992,6,427,71,79.1,4.7,5,84,3,1,8,0,1.60,9,9,0,0.00,+1.59,7.5,9.6,-2.0,-0.43,-0.18,Matches
943,Pablo\Pablo,br BRA,DF,fr Bordeaux,27,1991,6,540,90,100.0,6.0,6,90,6,0,,0,1.92,6,6,0,0.00,,7.6,6.2,+1.4,+0.23,,Matches
944,Gonçalo Paciência\Goncalo-Paciencia,pt POR,FWMF,de Eint Frankfurt,23,1994,6,72,12,5.6,0.8,0,,0,6,11,2,1.33,1,0,+1,+1.25,+0.14,2.1,1.9,+0.2,+0.22,-0.39,Matches
945,Daniele Padelli\Daniele-Padelli,it ITA,GK,it Inter,32,1985,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
946,Joseph Paintsil\Joseph-Paintsil,gh GHA,FW,be Genk,20,1998,7,368,53,51.1,4.1,4,71,1,3,28,0,2.00,9,4,+5,+1.22,+1.73,5.9,3.8,+2.1,+0.52,+0.48,Matches
947,Sergi Palencia\Sergi-Palencia,es ESP,DF,fr Bordeaux,22,1996,3,270,90,50.0,3.0,3,90,3,0,,3,1.50,3,3,0,0.00,0.00,3.4,2.9,+0.5,+0.15,-0.16,Matches
948,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,eng Chelsea,23,1994,11,1020,93,73.9,11.3,11,93,11,0,,0,2.64,26,10,+16,+1.41,-1.09,21.3,8.8,+12.5,+1.10,-0.53,Matches
949,Victor Pálsson\Victor-Palsson,is ISL,MF,ch Zürich,27,1991,5,396,79,55.0,4.4,4,90,4,1,35,0,1.40,4,4,0,0.00,+0.83,3.8,3.7,+0.1,+0.03,+0.03,Matches
950,Dzyanis Palyakow\Dzyanis-Palyakow,by BLR,DF,by BATE Borisov,27,1991,4,315,79,43.8,3.5,3,90,3,1,45,1,2.25,7,5,+2,+0.57,+1.46,,,,,,Matches
951,Sotirios Papagiannopoulos\Sotirios-Papagiannopoulos,se SWE,DF,dk FC Copenhagen,27,1990,5,295,59,54.6,3.3,2,89,1,3,39,1,1.70,1,4,-3,-0.92,-1.28,2.6,3.4,-0.8,-0.24,-0.28,Matches
952,Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,eng Arsenal,30,1988,12,975,81,72.2,10.8,11,86,10,1,34,0,2.33,22,9,+13,+1.20,+0.24,17.3,11.6,+5.7,+0.53,-0.70,Matches
953,Fotios Papoulis\Fotios-Papoulis,cy CYP,MFFW,cy Apollon,33,1985,5,287,57,53.1,3.2,2,91,2,3,35,1,1.69,5,5,0,0.00,0.00,3.6,6.4,-2.8,-0.88,-1.10,Matches
954,Leandro Paredes\Leandro-Paredes,ar ARG,MF,ru Zenit,24,1994,5,450,90,50.0,5.0,5,90,5,0,,0,2.00,6,3,+3,+0.60,+1.40,4.6,6.7,-2.1,-0.42,-0.61,Matches
955,Daniel Parejo\Daniel-Parejo,es ESP,MF,es Valencia,29,1989,7,556,79,77.2,6.2,7,79,5,0,,0,2.14,12,9,+3,+0.49,-0.06,11.4,6.7,+4.7,+0.76,+0.79,Matches
956,Marco Parolo\Marco-Parolo,it ITA,MF,it Lazio,33,1985,4,315,79,43.8,3.5,4,79,3,0,,2,1.50,6,7,-1,-0.29,+0.60,3.2,5.0,-1.9,-0.53,-0.93,Matches
957,Alexandros Paschalakis\Alexandros-Paschalakis,gr GRE,GK,gr PAOK,29,1989,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,5,12,-7,-1.17,,5.5,7.6,-2.1,-0.35,,Matches
958,Máté Pátkai\Mate-Patkai,hu HUN,MF,hu Vidi,30,1988,5,257,51,47.6,2.9,3,82,2,2,6,1,1.40,3,1,+2,+0.70,+1.97,1.7,1.9,-0.2,-0.08,+0.77,Matches
959,Patric\Patric,es ESP,DF,it Lazio,25,1993,1,47,47,6.5,0.5,1,47,0,0,,1,0.00,0,1,-1,-1.91,-1.38,0.3,0.4,-0.1,-0.23,-0.24,Matches
960,Alan Patrick\Alan-Patrick,br BRA,MF,ua Shakhtar,27,1991,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,3,6,-3,-1.50,,1.8,4.4,-2.6,-1.30,,Matches
961,Paulinho\Paulinho,br BRA,MFDF,de Leverkusen,18,2000,4,254,64,35.3,2.8,3,75,2,1,28,4,2.50,7,4,+3,+1.06,+0.29,3.8,2.1,+1.8,+0.62,+0.83,Matches
962,Gabriel Paulista\Gabriel-Paulista,br BRA,DF,es Valencia,27,1990,6,495,83,68.8,5.5,5,90,5,1,45,0,1.67,10,10,0,0.00,-1.60,8.7,7.2,+1.5,+0.27,-1.00,Matches
963,Andrija Pavlović\Andrija-Pavlovic,rs SRB,FW,at Rapid Wien,24,1993,4,289,72,40.1,3.2,3,90,2,1,19,1,1.00,1,7,-6,-1.87,-1.45,1.8,6.1,-4.3,-1.33,-0.87,Matches
964,Dimitri Payet\Dimitri-Payet,fr FRA,FWMF,fr Marseille,31,1987,5,365,73,67.6,4.1,4,86,3,1,20,0,0.20,5,10,-5,-1.23,+1.34,4.7,5.1,-0.5,-0.11,+0.74,Matches
965,Bruno Paz\Bruno-Paz,pt POR,MF,pt Sporting CP,20,1998,1,18,18,2.5,0.2,0,,0,1,17,0,3.00,0,0,0,0.00,-1.15,0.7,0.2,+0.5,+2.61,+2.05,Matches
966,Alfonso Pedraza\Alfonso-Pedraza,es ESP,DFMF,es Villarreal,22,1996,8,566,71,52.4,6.3,6,90,6,2,12,3,1.25,7,10,-3,-0.48,-2.23,8.6,7.3,+1.3,+0.20,-0.62,Matches
967,Pedro\Pedro,es ESP,FW,eng Chelsea,31,1987,14,939,67,68.0,10.4,11,76,3,3,36,0,2.71,23,6,+17,+1.63,-0.21,20.3,5.8,+14.5,+1.39,+0.48,Matches
968,Luis Pedro Cavanda\Luis-Pedro-Cavanda,be BEL,DF,be Standard Liège,27,1991,3,270,90,50.0,3.0,3,90,3,0,,0,2.00,5,7,-2,-0.67,-0.67,1.8,7.4,-5.6,-1.88,-2.00,Matches
969,Mustafa Pektemek\Mustafa-Pektemek,tr TUR,FW,tr Beşiktaş,29,1988,4,252,63,46.7,2.8,2,85,1,2,42,0,1.40,5,4,+1,+0.36,+1.29,5.1,5.5,-0.5,-0.17,+0.43,Matches
970,Yohann Pelé\Yohann-Pele,fr FRA,GK,fr Marseille,35,1982,4,360,90,66.7,4.0,4,90,4,0,,1,0.25,4,10,-6,-1.50,+0.50,5.3,6.1,-0.7,-0.18,+0.51,Matches
971,Dimitris Pelkas\Dimitris-Pelkas,gr GRE,MFFW,gr PAOK,24,1993,5,307,61,56.9,3.4,4,74,2,1,11,1,0.60,4,7,-3,-0.88,+0.67,2.8,4.6,-1.8,-0.53,-0.42,Matches
972,Pepe\Pepe,pt POR,DF,tr Beşiktaş,35,1983,3,270,90,50.0,3.0,3,90,3,0,,0,1.57,4,4,0,0.00,+0.67,3.9,4.2,-0.3,-0.09,+0.60,Matches
973,Ihor Perduta\Ihor-Perduta,ua UKR,DF,ua Vorskla Poltava,27,1990,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,4,13,-9,-1.50,,2.2,11.4,-9.2,-1.53,,Matches
974,Facundo Pereyra\Facundo-Pereyra,ar ARG,MFFW,cy Apollon,30,1987,3,203,68,37.6,2.3,3,68,1,0,,2,1.63,2,5,-3,-1.33,-2.13,1.4,2.8,-1.5,-0.64,-0.45,Matches
975,Mauricio Pereyra\Mauricio-Pereyra,uy URU,MF,ru Krasnodar,28,1990,9,491,55,54.6,5.5,5,77,1,4,26,0,1.67,7,5,+2,+0.37,+1.03,8.7,6.6,+2.1,+0.39,+0.51,Matches
