,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
447,Rui Fonte\Rui-Fonte,pt POR,FW,pt Braga,29,1990,5,134,27,18.6,1.5,1,81,0,4,13,2,2.20,5,2,+3,+2.01,+1.86,2.7,1.1,+1.5,+1.03,+1.09,Matches
448,James Forrest\James-Forrest,sco SCO,FWDF,sco Celtic,28,1991,7,599,86,83.2,6.7,7,86,4,0,,1,2.22,10,7,+3,+0.45,+1.19,8.8,7.6,+1.2,+0.18,+1.15,Matches
449,Fraser Forster\Fraser-Forster,eng ENG,GK,sco Celtic,31,1988,7,630,90,87.5,7.0,7,90,7,0,,0,2.00,12,8,+4,+0.57,+2.57,9.5,8.0,+1.5,+0.22,+1.87,Matches
450,Rafael Forster\Rafael-Forster,br BRA,DFMF,bg Ludogorets,29,1990,4,281,70,39.0,3.1,4,70,3,0,,1,1.80,8,3,+5,+1.60,+3.24,4.4,5.8,-1.5,-0.47,+0.34,Matches
451,Kostas Fortounis\Kostas-Fortounis,gr GRE,MFFW,gr Olympiacos,26,1992,3,88,29,22.6,1.0,0,,0,3,29,0,0.33,0,1,-1,-1.02,-1.02,0.8,2.4,-1.7,-1.72,-1.29,Matches
452,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,eng Manchester Utd,21,1998,2,87,44,7.8,1.0,1,83,0,1,4,1,1.50,1,1,0,0.00,-1.67,1.1,0.6,+0.5,+0.50,-0.86,Matches
453,Lassina Franck Traoré\Lassina-Franck-Traore,bf BFA,FW,nl Ajax,18,2001,1,66,66,36.7,0.7,1,66,0,0,,0,0.00,0,1,-1,-1.36,-1.36,0.0,0.8,-0.8,-1.08,-1.03,Matches
454,Fransérgio\Fransergio,br BRA,MF,pt Braga,28,1990,7,627,90,87.1,7.0,7,90,6,0,,0,2.00,15,12,+3,+0.43,-0.54,9.3,8.2,+1.1,+0.15,+0.10,Matches
455,Fred\Fred,br BRA,MF,eng Manchester Utd,26,1993,9,664,74,59.8,7.4,8,81,5,1,20,2,2.22,16,3,+13,+1.76,+0.55,16.5,4.3,+12.3,+1.66,+0.93,Matches
456,Fabian Frei\Fabian-Frei,ch SUI,MF,ch Basel,30,1989,11,963,88,97.3,10.7,11,88,9,0,,0,2.27,21,8,+13,+1.21,+1.21,17.4,12.5,+4.9,+0.46,+3.07,Matches
457,Dominik Frieser\Dominik-Frieser,at AUT,FW,at LASK,25,1993,10,677,68,75.2,7.5,9,70,1,1,51,0,1.70,12,8,+4,+0.53,+0.94,10.8,8.5,+2.3,+0.31,-0.03,Matches
458,Abraham Frimpong\Abraham-Frimpong,gh GHA,DF,hu Ferencváros,26,1993,5,277,55,51.3,3.1,3,90,3,2,4,0,0.80,3,6,-3,-0.97,-1.32,5.8,3.8,+2.1,+0.67,+1.60,Matches
459,Jeremie Frimpong\Jeremie-Frimpong,nl NED,DF,sco Celtic,18,2000,1,83,83,11.5,0.9,1,83,0,0,,1,1.00,1,1,0,0.00,-0.28,2.0,1.5,+0.5,+0.52,+0.60,Matches
460,Daniel Fuzato\Daniel-Fuzato,br BRA,GK,it Roma,22,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
461,Mijat Gaćinović\Mijat-Gacinovic,rs SRB,FWMF,de Eint Frankfurt,24,1995,4,150,38,16.7,1.7,1,74,0,3,25,2,2.10,4,3,+1,+0.60,+1.08,1.4,1.8,-0.4,-0.23,-0.16,Matches
462,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,it Inter,25,1994,4,315,79,58.3,3.5,4,79,2,0,,0,2.25,11,4,+7,+2.00,+0.80,6.3,3.4,+2.9,+0.83,-0.76,Matches
463,Cody Gakpo\Cody-Gakpo,nl NED,FW,nl PSV Eindhoven,20,1999,5,335,67,62.0,3.7,3,88,2,2,36,1,1.67,2,7,-5,-1.34,-2.22,3.9,5.6,-1.8,-0.48,-0.28,Matches
464,Ethan Galbraith\Ethan-Galbraith,nir NIR,FW,eng Manchester Utd,18,2001,1,2,2,0.2,0.0,0,,0,1,2,0,0.00,0,0,0,0.00,-1.54,0.0,0.0,0.0,+0.58,-0.71,Matches
465,Galeno\Galeno,br BRA,MFFW,pt Braga,21,1997,8,568,71,78.9,6.3,5,89,4,3,42,0,1.89,13,11,+2,+0.32,-0.87,8.6,7.6,+1.0,+0.16,+0.08,Matches
466,Romain Gall\Romain-Gall,us USA,MF,se Malmö,24,1995,1,5,5,0.7,0.1,0,,0,1,5,4,1.50,0,0,0,0.00,+0.25,0.0,0.0,0.0,-0.57,-0.45,Matches
467,Enric Gallego\Enric-Gallego,es ESP,FW,es Getafe,32,1986,3,247,82,30.5,2.7,3,82,2,0,,0,2.00,4,3,+1,+0.36,+0.04,4.2,3.3,+0.9,+0.34,-0.32,Matches
468,Gara Garayev\Gara-Garayev,az AZE,MF,az Qarabağ Ağdam,26,1992,6,458,76,84.8,5.1,6,76,3,0,,0,1.00,6,9,-3,-0.59,-0.59,7.6,6.2,+1.4,+0.28,-0.37,Matches
469,Raúl García\Raul-Garcia,es ESP,DF,es Getafe,30,1989,4,360,90,44.4,4.0,4,90,4,0,,0,1.50,4,4,0,0.00,-0.60,5.3,3.8,+1.5,+0.37,-0.35,Matches
470,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,ch Young Boys,23,1996,6,455,76,84.3,5.1,5,90,5,1,5,0,1.33,6,7,-1,-0.20,-2.32,5.8,7.7,-1.8,-0.36,-2.23,Matches
471,James Garner\James-Garner,eng ENG,MF,eng Manchester Utd,18,2001,4,282,71,25.4,3.1,3,85,1,1,28,2,2.25,6,2,+4,+1.28,-0.35,4.5,2.7,+1.9,+0.60,-0.93,Matches
472,Mickaël Garos\Mickael-Garos,fr FRA,DF,lu F91 Dudelange,31,1988,5,421,84,78.0,4.7,5,84,4,0,,0,1.22,7,14,-7,-1.50,+0.77,4.8,13.6,-8.8,-1.88,+0.97,Matches
473,Bruno Gaspar\Bruno-Gaspar,ao ANG,FWMF,gr Olympiacos,26,1993,2,42,21,10.8,0.5,0,,0,2,21,2,2.00,1,1,0,0.00,+0.26,0.6,1.1,-0.5,-1.00,-0.31,Matches
474,Gianluca Gaudino\Gianluca-Gaudino,de GER,MF,ch Young Boys,22,1996,3,139,46,25.7,1.5,1,72,0,2,34,0,2.00,1,1,0,0.00,-0.22,2.6,0.7,+1.9,+1.22,+1.65,Matches
475,Nicolas Gavory\Nicolas-Gavory,fr FRA,DF,be Standard Liège,24,1995,6,540,90,100.0,6.0,6,90,6,0,,0,1.33,8,10,-2,-0.33,,6.3,11.0,-4.7,-0.79,,Matches
476,Yuri Gazinskiy\Yuri-Gazinskiy,ru RUS,MF,ru Krasnodar,30,1989,2,172,86,31.9,1.9,2,86,1,0,,0,1.50,1,3,-2,-1.05,-0.56,2.2,1.8,+0.4,+0.23,+0.15,Matches
477,Yann Gboho\Yann-Gboho,fr FRA,MFFW,fr Rennes,18,2001,3,126,42,23.3,1.4,1,90,1,2,18,1,1.00,3,1,+2,+1.43,+2.52,2.1,0.8,+1.3,+0.91,+0.62,Matches
478,David de Gea\David-de-Gea,es ESP,GK,eng Manchester Utd,28,1990,2,180,90,16.2,2.0,2,90,2,0,,4,0.50,1,2,-1,-0.50,-2.44,3.0,1.4,+1.6,+0.80,-0.59,Matches
479,Thomas Gebauer\Thomas-Gebauer,de GER,GK,at LASK,37,1982,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
480,Lutsharel Geertruida\Lutsharel-Geertruida,nl NED,DF,nl Feyenoord,19,2000,4,276,69,51.1,3.1,3,90,3,1,6,1,1.33,4,7,-3,-0.98,-1.32,3.2,5.9,-2.7,-0.87,-0.19,Matches
481,Jérémy Gélin\Jeremy-Gelin,fr FRA,DFMF,fr Rennes,22,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
482,Savvas Gentsoglou\Savvas-Gentsoglou,gr GRE,MF,cy APOEL,28,1990,5,362,72,50.3,4.0,5,72,2,0,,0,1.40,8,8,0,0.00,+0.50,4.6,6.5,-1.9,-0.46,-0.22,Matches
483,Yannick Gerhardt\Yannick-Gerhardt,de GER,MF,de Wolfsburg,25,1994,5,450,90,50.0,5.0,5,90,5,0,,4,2.40,10,4,+6,+1.20,+2.00,6.9,3.9,+3.0,+0.61,+0.50,Matches
484,Alexander Gerndt\Alexander-Gerndt,se SWE,FWMF,ch Lugano,33,1986,3,201,67,37.2,2.2,2,84,1,1,34,1,0.67,1,2,-1,-0.45,+0.08,2.0,2.6,-0.6,-0.29,+0.74,Matches
485,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,eng Wolves,19,2000,4,248,62,25.1,2.8,4,62,0,0,,2,2.14,2,3,-1,-0.36,-1.58,1.9,2.3,-0.4,-0.13,-1.17,Matches
486,Petar Gigić\Petar-Gigic,rs SRB,FW,rs Partizan,22,1997,1,3,3,0.6,0.0,0,,0,1,3,0,1.00,0,0,0,0.00,0.00,0.0,0.0,0.0,0.00,-0.56,Matches
487,Jean-François Gillet\Jean-Francois-Gillet,be BEL,GK,be Standard Liège,40,1979,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
488,Daniel Ginczek\Daniel-Ginczek,de GER,FWMF,de Wolfsburg,28,1991,5,157,31,17.4,1.7,2,62,0,3,11,0,1.80,1,0,+1,+0.57,+0.45,2.0,2.2,-0.3,-0.15,-0.61,Matches
489,Matthias Ginter\Matthias-Ginter,de GER,DF,de M'Gladbach,25,1994,4,360,90,66.7,4.0,4,90,4,0,,0,1.00,4,8,-4,-1.00,-1.50,6.6,4.5,+2.0,+0.51,-0.41,Matches
490,Joris Gnagnon\Joris-Gnagnon,fr FRA,DF,fr Rennes,22,1997,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,5,8,-3,-0.50,,7.1,4.5,+2.6,+0.43,,Matches
491,Franck Gniangbo\Franck-Gniangbo,ci CIV,DF,be Gent,19,1999,1,11,11,1.5,0.1,0,,0,1,11,1,1.00,0,0,0,0.00,-0.38,0.3,0.1,+0.2,+1.93,+2.12,Matches
492,Franck Gniangbo\Franck-Gniangbo,ci CIV,FW,at Wolfsberger AC,19,1999,6,507,85,93.9,5.6,6,85,1,0,,0,0.83,7,5,+2,+0.36,+8.54,5.0,9.2,-4.3,-0.76,+2.43,Matches
493,Bruno Godeau\Bruno-Godeau,be BEL,DF,be Gent,27,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
494,Diego Godín\Diego-Godin,uy URU,DF,it Inter,33,1986,6,539,90,99.8,6.0,6,90,5,0,,0,2.50,15,5,+10,+1.67,+1.67,10.8,4.1,+6.7,+1.11,-17.44,Matches
495,Okechukwu Godson Azubuike\Okechukwu-Godson-Azubuike,ng NGA,MF,tr Başakşehir,22,1997,8,368,46,39.6,4.1,3,85,1,5,23,1,2.00,7,7,0,0.00,+0.48,5.8,5.9,-0.1,-0.03,+0.74,Matches
496,Cèdric Gogoua\Cedric-Gogoua,ci CIV,DF,ru CSKA Moscow,25,1994,1,45,45,8.3,0.5,0,,0,1,45,3,0.00,0,2,-2,-4.00,-3.27,0.3,1.5,-1.2,-2.36,-2.40,Matches
497,Thomas Goiginger\Thomas-Goiginger,at AUT,FW,at LASK,26,1993,8,704,88,78.2,7.8,8,88,5,0,,0,2.13,14,5,+9,+1.15,+3.91,13.5,7.7,+5.8,+0.74,+1.96,Matches
498,Connor Goldson\Connor-Goldson,eng ENG,DF,sco Rangers,26,1992,10,900,90,100.0,10.0,10,90,10,0,,0,1.94,13,12,+1,+0.10,,10.6,12.5,-2.0,-0.20,,Matches
499,Stefan Gölles\Stefan-Golles,at AUT,DF,at Wolfsberger AC,27,1991,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
500,Manfred Gollner\Manfred-Gollner,at AUT,DF,at Wolfsberger AC,28,1990,2,94,47,17.4,1.0,1,90,1,1,4,4,0.00,0,1,-1,-0.96,-0.96,1.4,2.0,-0.7,-0.65,+0.31,Matches
501,Cătălin Golofca\Catalin-Golofca,ro ROU,MFFW,ro CFR Cluj,29,1990,5,40,8,5.6,0.4,0,,0,5,8,3,1.60,0,0,0,0.00,-0.26,0.4,0.5,-0.2,-0.34,-0.12,Matches
502,Angel Gomes\Angel-Gomes,eng ENG,FWMF,eng Manchester Utd,18,2000,3,245,82,22.1,2.7,3,82,1,0,,0,1.33,1,2,-1,-0.37,-2.45,4.3,1.9,+2.4,+0.89,-0.52,Matches
503,Sergi Gómez\Sergi-Gomez,es ESP,DF,es Sevilla,27,1992,5,429,86,39.7,4.8,5,86,4,0,,7,2.40,9,3,+6,+1.26,-0.12,12.0,2.4,+9.6,+2.02,+1.73,Matches
504,Gökhan Gönül\Gokhan-Gonul,tr TUR,DFFW,tr Beşiktaş,34,1985,1,7,7,1.3,0.1,0,,0,1,7,1,1.50,2,2,0,0.00,+1.52,0.1,0.7,-0.6,-7.84,-7.46,Matches
505,Bruno González\Bruno-Gonzalez,es ESP,DF,es Getafe,29,1990,5,373,75,46.0,4.1,5,75,4,0,,1,1.80,5,3,+2,+0.48,+0.28,6.7,4.3,+2.4,+0.57,+0.02,Matches
506,Jacek Góralski\Jacek-Goralski,pl POL,FWMF,bg Ludogorets,26,1992,3,84,28,11.7,0.9,1,33,0,2,26,0,2.29,1,2,-1,-1.07,-0.79,0.5,2.5,-2.0,-2.16,-1.67,Matches
507,Craig Gordon\Craig-Gordon,sco SCO,GK,sco Celtic,36,1982,1,90,90,12.5,1.0,1,90,1,0,,5,2.00,0,2,-2,-2.00,-2.57,0.1,1.8,-1.6,-1.65,-1.87,Matches
508,Réginal Goreux\Reginal-Goreux,ht HAI,DFMF,be Standard Liège,31,1987,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
509,Kenzo Goudmijn\Kenzo-Goudmijn,nl NED,MF,nl AZ Alkmaar,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
510,Esteban Granero\Esteban-Granero,es ESP,MF,es Espanyol,32,1987,6,446,74,61.9,5.0,5,85,3,1,19,0,2.10,10,3,+7,+1.41,+2.07,6.9,3.0,+3.9,+0.79,+0.89,Matches
511,Lee Grant\Lee-Grant,eng ENG,GK,eng Manchester Utd,36,1983,1,90,90,8.1,1.0,1,90,1,0,,6,0.00,1,2,-1,-1.00,-2.76,2.0,1.2,+0.8,+0.77,-0.56,Matches
512,Ryan Gravenberch\Ryan-Gravenberch,nl NED,MF,nl Ajax,17,2002,1,74,74,41.1,0.8,1,74,0,0,,1,3.00,2,1,+1,+1.22,+2.91,1.3,1.2,+0.1,+0.16,+0.99,Matches
513,Mason Greenwood\Mason-Greenwood,eng ENG,FW,eng Manchester Utd,17,2001,9,640,71,57.7,7.1,7,88,4,2,13,2,2.11,14,4,+10,+1.41,-0.32,13.6,4.5,+9.1,+1.28,-0.02,Matches
514,Dominik Greif\Dominik-Greif,sk SVK,GK,sk Slovan Bratislava,22,1997,6,540,90,100.0,6.0,6,90,6,0,,0,1.58,10,13,-3,-0.50,,6.0,11.0,-5.0,-0.84,,Matches
515,Clément Grenier\Clement-Grenier,fr FRA,MF,fr Rennes,28,1991,4,357,89,66.1,4.0,4,89,3,0,,0,1.00,4,4,0,0.00,+1.48,4.6,2.5,+2.1,+0.52,+0.27,Matches
516,Leigh Griffiths\Leigh-Griffiths,sco SCO,FW,sco Celtic,28,1990,3,123,41,17.1,1.4,1,90,1,2,17,0,1.00,1,5,-4,-2.93,-3.83,1.7,3.0,-1.3,-0.92,-1.10,Matches
517,Dragoș Grigore\Dragos-Grigore,ro ROU,DF,bg Ludogorets,32,1986,6,492,82,68.3,5.5,6,82,5,0,,0,1.50,10,7,+3,+0.55,+2.92,6.8,9.1,-2.3,-0.43,+0.79,Matches
518,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,23,1995,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,4,5,-1,-0.50,,2.1,1.9,+0.3,+0.13,,Matches
519,Dávid Gróf\David-Grof,hu HUN,GK,hu Ferencváros,30,1989,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
520,Max Grün\Max-Grun,de GER,GK,de M'Gladbach,32,1987,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
521,Sten Grytebust\Sten-Grytebust,no NOR,GK,dk FC Copenhagen,29,1989,0,,,,,0,,0,0,,10,1.50,,,,,,,,,,,Matches
522,Nemanja Gudelj\Nemanja-Gudelj,rs SRB,MFDF,es Sevilla,27,1991,10,729,73,67.5,8.1,8,90,8,2,5,0,2.30,15,4,+11,+1.36,+0.08,18.0,4.8,+13.2,+1.63,+2.00,Matches
523,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,eng Arsenal,20,1999,6,339,57,45.2,3.8,2,90,2,4,40,2,1.83,7,5,+2,+0.53,-0.56,6.9,2.0,+4.9,+1.31,+0.27,Matches
524,Guido Guerrieri\Guido-Guerrieri,it ITA,GK,it Lazio,23,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
525,Magaye Gueye\Magaye-Gueye,fr FRA,FW,az Qarabağ Ağdam,29,1990,5,206,41,38.1,2.3,2,56,0,3,32,0,1.14,2,5,-3,-1.31,-1.31,2.8,2.3,+0.5,+0.21,-0.21,Matches
526,Stefano Guidotti\Stefano-Guidotti,ch SUI,MF,ch Lugano,20,1999,2,129,65,23.9,1.4,2,65,0,0,,1,0.50,1,1,0,0.00,+0.66,0.7,3.1,-2.4,-1.69,-1.23,Matches
527,Josuha Guilavogui\Josuha-Guilavogui,fr FRA,MFDF,de Wolfsburg,28,1990,6,466,78,51.8,5.2,5,90,5,1,16,1,1.33,8,10,-2,-0.39,-1.22,6.8,4.1,+2.7,+0.52,+0.35,Matches
528,Guilherme\Guilherme,br BRA,MF,gr Olympiacos,28,1991,4,377,94,96.7,4.2,4,94,2,0,,0,1.00,2,4,-2,-0.48,-7.40,2.8,5.8,-2.9,-0.70,+0.55,Matches
529,Rafik Guitane\Rafik-Guitane,fr FRA,FW,fr Rennes,20,1999,2,71,36,13.1,0.8,1,64,0,1,7,1,0.00,0,3,-3,-3.80,-3.80,1.1,0.6,+0.5,+0.62,+0.21,Matches
530,Fredrik Gulbrandsen\Fredrik-Gulbrandsen,no NOR,MFFW,tr Başakşehir,26,1992,9,430,48,46.2,4.8,6,63,1,3,18,0,1.44,7,6,+1,+0.21,+0.93,6.8,7.7,-0.9,-0.18,+0.55,Matches
531,Mert Günok\Mert-Gunok,tr TUR,GK,tr Başakşehir,30,1989,10,930,93,100.0,10.3,10,93,10,0,,0,1.60,13,16,-3,-0.29,,12.4,17.3,-4.9,-0.48,,Matches
532,Erick Gutiérrez\Erick-Gutierrez,mx MEX,MF,nl PSV Eindhoven,24,1995,4,289,72,53.5,3.2,3,90,3,1,19,1,1.88,3,5,-2,-0.62,-0.26,4.3,4.3,0.0,+0.01,+0.81,Matches
533,Albert Guðmundsson\Albert-Gudmundsson,is ISL,FWMF,nl AZ Alkmaar,22,1997,0,,,,,0,,0,0,,1,1.50,,,,,,,,,,,Matches
534,Jón Guðni Fjóluson\Jon-Gudni-Fjoluson,is ISL,MF,ru Krasnodar,30,1989,2,60,30,11.1,0.7,1,45,0,1,15,2,1.50,1,1,0,0.00,+0.75,0.7,1.6,-0.9,-1.32,-1.63,Matches
535,Hacıağa Hacıyev\Haciaga-Haciyev,az AZE,MF,az Qarabağ Ağdam,21,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
536,Munir El Haddadi\Munir-El-Haddadi,ma MAR,FW,es Sevilla,23,1995,9,450,50,41.7,5.0,4,83,3,5,24,0,3.00,15,2,+13,+2.60,+2.17,12.1,2.4,+9.8,+1.95,+1.66,Matches
537,Ianis Hagi\Ianis-Hagi,ro ROU,FWMF,sco Rangers,20,1998,4,215,54,23.9,2.4,2,81,1,2,27,0,1.50,5,3,+2,+0.84,+0.97,3.8,3.0,+0.8,+0.32,+0.67,Matches
538,Linus Hallenius\Linus-Hallenius,se SWE,FW,cy APOEL,30,1989,5,292,58,40.6,3.2,3,77,0,2,30,3,1.40,5,4,+1,+0.31,+0.94,2.9,3.4,-0.5,-0.15,+0.34,Matches
539,Andy Halliday\Andy-Halliday,sco SCO,DFMF,sco Rangers,27,1991,0,,,,,0,,0,0,,6,2.33,,,,,,,,,,,Matches
540,Romain Hamouma\Romain-Hamouma,fr FRA,FWMF,fr Saint-Étienne,32,1987,4,305,76,56.5,3.4,4,76,2,0,,1,0.50,3,6,-3,-0.89,-1.27,2.1,2.5,-0.5,-0.14,-0.38,Matches
541,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,35,1984,4,360,90,66.7,4.0,4,90,4,0,,0,2.25,11,4,+7,+1.75,+0.25,7.6,3.6,+4.1,+1.02,-0.39,Matches
542,Florent Hanin\Florent-Hanin,dz ALG,DF,pt Vitória,29,1990,5,450,90,83.3,5.0,5,90,5,0,,1,1.56,6,9,-3,-0.60,-0.60,4.7,8.0,-3.3,-0.67,-1.17,Matches
543,André Hansen\Andre-Hansen,no NOR,GK,no Rosenborg,29,1989,5,450,90,83.3,5.0,5,90,5,0,,0,0.00,2,10,-8,-1.60,-1.60,4.5,7.3,-2.8,-0.55,-0.52,Matches
544,Ridgeciano Haps\Ridgeciano-Haps,nl NED,DF,nl Feyenoord,26,1993,4,279,70,51.7,3.1,3,90,3,1,9,0,1.75,3,2,+1,+0.32,+1.36,4.0,7.0,-3.0,-0.96,-0.37,Matches
545,Denys Harmash\Denys-Harmash,ua UKR,MF,ua Dynamo Kyiv,29,1990,4,34,9,6.3,0.4,0,,0,4,9,2,0.75,1,1,0,0.00,0.00,0.8,1.0,-0.2,-0.51,-1.34,Matches
546,Makoto Hasebe\Makoto-Hasebe,jp JPN,DFMF,de Eint Frankfurt,35,1984,8,658,82,73.1,7.3,7,88,6,1,45,1,1.62,11,14,-3,-0.41,-0.41,10.6,12.2,-1.6,-0.21,-0.43,Matches
547,Pantelis Hatzidiakos\Pantelis-Hatzidiakos,gr GRE,DF,nl AZ Alkmaar,22,1997,5,206,41,28.6,2.3,2,72,1,3,21,0,1.89,10,3,+7,+3.06,+3.41,7.0,2.5,+4.5,+1.97,+1.84,Matches
548,Stefan Haudum\Stefan-Haudum,at AUT,MF,at LASK,24,1994,1,15,15,1.7,0.2,0,,0,1,15,7,0.00,0,3,-3,-18.00,-18.61,0.0,0.7,-0.7,-4.08,-4.47,Matches
549,Kai Havertz\Kai-Havertz,de GER,FWMF,de Leverkusen,20,1999,5,450,90,100.0,5.0,5,90,5,0,,0,2.40,10,5,+5,+1.00,,8.1,5.2,+2.8,+0.57,,Matches
550,Jonny Hayes\Jonny-Hayes,ie IRL,DF,sco Celtic,32,1987,5,213,43,29.6,2.4,2,90,2,3,11,1,2.20,4,2,+2,+0.85,+0.85,3.6,3.0,+0.6,+0.24,+0.36,Matches
551,Conor Hazard\Conor-Hazard,nir NIR,GK,sco Celtic,21,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
552,Hwang Hee-chan\Hwang-Hee-chan,kr KOR,FW,at RB Salzburg,23,1996,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,3,6,-3,-1.50,,2.7,3.5,-0.8,-0.41,,Matches
553,Marcel Heister\Marcel-Heister,de GER,DF,hu Ferencváros,27,1992,3,270,90,50.0,3.0,3,90,3,0,,1,1.20,2,5,-3,-1.00,-1.33,3.5,4.3,-0.9,-0.29,-0.35,Matches
554,Filip Helander\Filip-Helander,se SWE,DF,sco Rangers,26,1993,6,540,90,60.0,6.0,6,90,6,0,,0,1.33,7,6,+1,+0.17,+0.17,4.6,7.9,-3.3,-0.55,-0.88,Matches
555,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MF,nl PSV Eindhoven,24,1995,3,251,84,46.5,2.8,3,84,2,0,,0,2.50,6,7,-1,-0.36,+0.26,2.3,4.6,-2.3,-0.81,-0.81,Matches
556,Eduardo Henrique\Eduardo-Henrique,br BRA,MF,pt Sporting CP,24,1995,5,247,49,32.9,2.7,2,90,2,3,22,3,1.80,3,4,-1,-0.36,-1.08,2.0,4.6,-2.5,-0.92,-1.30,Matches
557,Uche Henry Agbo\Uche-Henry-Agbo,ng NGA,MF,pt Braga,23,1995,2,106,53,14.7,1.2,1,90,1,1,16,1,3.00,5,2,+3,+2.55,+2.40,2.8,1.0,+1.8,+1.55,+1.66,Matches
558,Javier Hernández\Javier-Hernandez,mx MEX,FW,es Sevilla,31,1988,4,255,64,23.6,2.8,4,64,0,0,,1,2.25,3,0,+3,+1.06,-0.36,4.2,1.0,+3.2,+1.14,+0.20,Matches
559,Patrick Herrmann\Patrick-Herrmann,de GER,MFFW,de M'Gladbach,28,1991,5,211,42,39.1,2.3,2,76,1,3,20,0,1.00,2,3,-1,-0.43,+0.12,5.6,2.1,+3.5,+1.48,+1.36,Matches
560,Martin Hinteregger\Martin-Hinteregger,at AUT,DF,de Eint Frankfurt,26,1992,9,810,90,90.0,9.0,9,90,9,0,,0,1.46,10,16,-6,-0.67,-3.67,12.0,13.7,-1.7,-0.19,-0.90,Matches
561,Alexander Hjaelmhof\Alexander-Hjaelmhof,dk DEN,FW,dk FC Copenhagen,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
562,Guillaume Hoarau\Guillaume-Hoarau,fr FRA,FW,ch Young Boys,35,1984,3,70,23,13.0,0.8,0,,0,3,23,0,0.33,1,0,+1,+1.29,+1.29,0.7,0.3,+0.3,+0.44,+0.51,Matches
563,Ovidiu Hoban\Ovidiu-Hoban,ro ROU,MF,ro CFR Cluj,36,1982,4,65,16,9.0,0.7,0,,0,4,16,3,2.50,1,1,0,0.00,-0.27,0.5,1.6,-1.2,-1.63,-1.54,Matches
564,Amar Hodzić\Amar-Hodzic,at AUT,FW,at Wolfsberger AC,20,1999,1,1,1,0.2,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.17,0.0,0.3,-0.3,-26.92,-26.06,Matches
565,Jonas Hofmann\Jonas-Hofmann,de GER,MFFW,de M'Gladbach,27,1992,3,182,61,33.7,2.0,1,90,1,2,46,0,2.33,4,1,+3,+1.48,+2.99,3.9,2.6,+1.3,+0.65,+0.01,Matches
566,Rob Holding\Rob-Holding,eng ENG,DF,eng Arsenal,23,1995,3,270,90,36.0,3.0,3,90,3,0,,1,2.33,8,3,+5,+1.67,+1.29,6.6,2.4,+4.2,+1.41,+0.39,Matches
567,Filip Holender\Filip-Holender,hu HUN,FW,ch Lugano,25,1994,5,216,43,40.0,2.4,2,85,1,3,15,1,0.60,1,1,0,0.00,+0.83,2.4,3.9,-1.5,-0.62,+0.21,Matches
568,James Holland\James-Holland,au AUS,MF,at LASK,30,1989,10,885,89,98.3,9.8,10,89,9,0,,0,1.70,15,9,+6,+0.61,+18.61,15.0,11.2,+3.8,+0.39,+4.47,Matches
569,Dávid Holman\David-Holman,hu HUN,MF,sk Slovan Bratislava,26,1993,4,295,74,54.6,3.3,4,74,1,0,,1,1.90,7,5,+2,+0.61,+2.45,4.4,3.7,+0.7,+0.22,+2.32,Matches
570,Carlo Holse\Carlo-Holse,dk DEN,MF,dk FC Copenhagen,20,1999,2,66,33,6.5,0.7,0,,0,2,33,1,1.33,0,1,-1,-1.36,-1.84,0.2,0.4,-0.2,-0.30,-0.03,Matches
