,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
921,Maksim Medvedev\Maksim-Medvedev,az AZE,DF,az Qarabağ Ağdam,31-194,1989,2,174,87,38.7,1.9,2,87,1,0,,1,1.00,0,2,-2,-1.03,+1.25,0.4,2.2,-1.9,-0.97,+0.62,Matches
922,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,it Milan,27-025,1994,4,360,90,40.0,4.0,4,90,4,0,,0,0.75,4,5,-1,-0.25,-1.08,5.7,5.6,+0.1,+0.02,-0.17,Matches
923,Marcelo Meli\Marcelo-Meli,ar ARG,MFFW,il Be'er Sheva,28-295,1992,4,117,29,21.7,1.3,1,80,0,3,12,2,1.20,3,5,-2,-1.54,-0.69,1.6,3.1,-1.5,-1.19,-0.37,Matches
924,Luka Menalo\Luka-Menalo,ba BIH,FWMF,hr Rijeka,24-263,1996,4,301,75,55.7,3.3,4,75,1,0,,1,1.00,4,9,-5,-1.50,-1.12,2.3,8.4,-6.1,-1.81,-0.72,Matches
925,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,eng Leicester City,28-292,1992,4,178,45,24.7,2.0,1,90,1,3,29,4,2.25,3,1,+2,+1.01,+0.18,4.0,1.8,+2.2,+1.13,+0.40,Matches
926,Alex Meret\Alex-Meret,it ITA,GK,it Napoli,24-020,1997,5,450,90,62.5,5.0,5,90,5,0,,3,1.80,6,5,+1,+0.20,-0.13,9.9,2.7,+7.2,+1.44,+2.26,Matches
927,Mikel Merino\Mikel-Merino,es ESP,MF,es Real Sociedad,24-293,1996,8,693,87,96.3,7.7,8,87,6,0,,0,1.25,5,8,-3,-0.39,-0.39,14.2,8.0,+6.2,+0.81,+0.53,Matches
928,Martín Merquelanz\Martin-Merquelanz,es ESP,FW,es Real Sociedad,25-303,1995,2,31,16,4.3,0.3,0,,0,2,16,5,1.00,0,0,0,0.00,+0.39,0.7,0.5,+0.2,+0.48,-0.32,Matches
929,Dries Mertens\Dries-Mertens,be BEL,FWMF,it Napoli,33-340,1987,7,396,57,55.0,4.4,4,78,2,3,28,0,2.00,5,3,+2,+0.45,+0.45,8.3,5.5,+2.8,+0.63,+0.08,Matches
930,Elia Meschak\Elia-Meschak,cd COD,FW,ch Young Boys,24-248,1996,10,508,51,56.4,5.6,6,68,0,4,26,0,1.73,7,11,-4,-0.71,-1.63,7.4,9.7,-2.3,-0.46,-0.09,Matches
931,Giannis Michailidis\Giannis-Michailidis,gr GRE,DF,gr PAOK,21-052,2000,1,90,90,16.7,1.0,1,90,1,0,,5,1.00,1,1,0,0.00,-0.20,1.5,1.2,+0.3,+0.26,+0.67,Matches
932,Kristián Michálek\Kristian-Michalek,sk SVK,MF,cz Slovan Liberec,20-136,2000,1,14,14,2.6,0.2,0,,0,1,14,0,0.00,0,0,0,0.00,+1.54,0.0,0.6,-0.6,-3.73,-2.79,Matches
933,Peter Michorl\Peter-Michorl,at AUT,MF,at LASK,25-337,1995,5,450,90,83.3,5.0,5,90,5,0,,0,1.86,8,11,-3,-0.60,-2.60,4.4,9.1,-4.7,-0.94,-3.70,Matches
934,Fredrik Midtsjø\Fredrik-Midtsjo,no NOR,MF,nl AZ Alkmaar,27-243,1993,6,537,90,99.4,6.0,6,90,5,0,,0,1.33,7,5,+2,+0.34,+0.34,8.2,9.8,-1.7,-0.28,+3.50,Matches
935,Simon Mignolet\Simon-Mignolet,be BEL,GK,be Club Brugge,33-036,1988,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,1,2,-1,-0.50,,2.1,1.0,+1.2,+0.59,,Matches
936,Cătălin Mihai Itu\Catalin-Mihai-Itu,ro ROU,MF,ro CFR Cluj,21-167,1999,3,107,36,19.8,1.2,2,48,0,1,12,3,0.33,0,4,-4,-3.36,-2.95,0.6,1.3,-0.7,-0.61,+0.23,Matches
937,Enea Mihaj\Enea-Mihaj,al ALB,DF,gr PAOK,22-280,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
938,Jan Mikula\Jan-Mikula,cz CZE,DF,cz Slovan Liberec,29-096,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.78,4,13,-9,-1.50,,4.2,10.3,-6.1,-1.02,,Matches
939,Luis Milla\Luis-Milla,es ESP,MF,es Granada,26-186,1994,6,454,76,45.9,5.0,5,82,2,1,45,0,2.00,5,3,+2,+0.40,+0.23,6.1,3.2,+2.9,+0.58,+1.13,Matches
940,Nemanja Milunović\Nemanja-Milunovic,rs SRB,DF,rs Red Star,31-315,1989,7,630,90,87.5,7.0,7,90,7,0,,0,1.71,11,6,+5,+0.71,+0.71,7.1,7.7,-0.6,-0.08,+0.62,Matches
941,Martin Minchev\Martin-Minchev,bg BUL,FW,cz Sparta Prague,19-354,2001,4,72,18,13.3,0.8,1,64,0,3,3,0,0.75,1,1,0,0.00,+0.38,1.3,0.5,+0.8,+1.00,+2.06,Matches
942,Antonio Mionić\Antonio-Mionic,hr CRO,MF,it Milan,19-315,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
943,Antonio Mirante\Antonio-Mirante,it ITA,GK,it Roma,37-277,1983,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
944,Josip Mišić\Josip-Misic,hr CRO,MF,hr Dinamo Zagreb,26-287,1994,3,54,18,5.3,0.6,0,,0,3,18,2,3.00,1,0,+1,+1.67,+0.83,0.2,1.7,-1.5,-2.48,-2.55,Matches
945,Mario Mitaj\Mario-Mitaj,al ALB,DF,gr AEK Athens,17-248,2003,1,90,90,16.7,1.0,1,90,1,0,,3,0.00,0,2,-2,-2.00,-0.80,0.2,1.5,-1.3,-1.31,-0.88,Matches
946,Dimitar Mitkov\Dimitar-Mitkov,bg BUL,FW,bg Ludogorets,21-074,2000,3,41,14,7.6,0.5,0,,0,3,14,1,0.00,0,2,-2,-4.39,-2.59,0.6,1.7,-1.2,-2.54,-0.60,Matches
947,Koji Miyoshi\Koji-Miyoshi,jp JPN,DF,be Antwerp,24-016,1997,8,406,51,56.4,4.5,5,76,2,3,9,0,1.50,7,4,+3,+0.67,+1.81,7.8,4.8,+3.0,+0.68,+1.83,Matches
948,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,it Roma,32-080,1989,8,332,42,33.5,3.7,4,54,1,4,30,0,2.75,12,1,+11,+2.98,+2.16,7.2,2.7,+4.5,+1.22,+0.80,Matches
949,David Moberg Karlsson\David-Moberg-Karlsson,se SWE,FW,cz Sparta Prague,27-022,1994,6,344,57,63.7,3.8,4,73,0,2,27,0,1.00,7,6,+1,+0.26,+1.64,4.6,6.0,-1.5,-0.39,+1.11,Matches
950,Jakub Moder\Jakub-Moder,pl POL,MF,pl Lech Poznań,22-004,1999,6,401,67,74.3,4.5,4,87,3,2,27,0,1.50,6,9,-3,-0.67,+2.56,7.2,9.8,-2.6,-0.59,+0.60,Matches
951,Axel Mohamed Bakayoko\Axel-Mohamed-Bakayoko,fr FRA,MF,rs Red Star,23-095,1998,1,10,10,1.4,0.1,0,,0,1,10,0,1.00,1,0,+1,+9.00,+8.49,0.1,0.3,-0.2,-1.67,-1.53,Matches
952,Milad Mohammadi\Milad-Mohammadi,ir IRN,DF,be Gent,27-194,1993,5,405,81,75.0,4.5,5,81,4,0,,1,0.00,3,12,-9,-2.00,-0.67,6.2,7.9,-1.7,-0.38,-0.65,Matches
953,Sadegh Moharrami\Sadegh-Moharrami,ir IRN,DF,hr Dinamo Zagreb,25-041,1996,5,344,69,33.7,3.8,4,86,3,1,1,1,2.60,8,1,+7,+1.83,+1.43,6.7,2.5,+4.2,+1.09,+1.75,Matches
954,Leonardo Moleri\Leonardo-Moleri,it ITA,GK,it Milan,19-083,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
955,Jorge Molina\Jorge-Molina,es ESP,FWMF,es Granada,38-354,1982,10,558,56,56.4,6.2,6,81,3,4,19,1,2.00,7,4,+3,+0.48,+0.48,6.5,5.8,+0.7,+0.11,+0.33,Matches
956,Nacho Monreal\Nacho-Monreal,es ESP,DF,es Real Sociedad,35-044,1986,7,617,88,85.7,6.9,7,88,6,0,,1,1.29,4,8,-4,-0.58,-1.46,12.7,7.6,+5.2,+0.75,-0.23,Matches
957,Ángel Montoro\Angel-Montoro,es ESP,MF,es Granada,32-290,1988,7,463,66,46.8,5.1,5,78,2,2,37,0,1.90,7,6,+1,+0.19,-0.15,3.9,6.3,-2.4,-0.47,-0.82,Matches
958,Júnior Moraes\Junior-Moraes,ua UKR,FW,ua Shakhtar,34-007,1987,4,314,79,87.2,3.5,4,79,0,0,,0,1.50,3,4,-1,-0.29,-0.29,4.0,4.8,-0.8,-0.23,+1.05,Matches
959,Alfredo Morelos\Alfredo-Morelos,co COL,FW,sco Rangers,24-294,1996,10,715,72,79.4,7.9,8,84,4,2,20,0,2.31,19,15,+4,+0.50,-1.44,14.1,8.6,+5.4,+0.69,-0.73,Matches
960,Alberto Moreno\Alberto-Moreno,es ESP,DFMF,es Villarreal,28-280,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
961,Gerard Moreno\Gerard-Moreno,es ESP,FWMF,es Villarreal,29-004,1992,8,489,61,54.3,5.4,5,86,1,3,20,0,2.75,10,1,+9,+1.66,-0.75,9.0,4.4,+4.5,+0.83,-0.97,Matches
962,Wes Morgan\Wes-Morgan,jm JAM,DF,eng Leicester City,37-080,1984,5,193,39,26.8,2.1,2,73,1,3,16,1,2.40,4,1,+3,+1.40,+0.72,3.5,1.6,+2.0,+0.91,+0.11,Matches
963,Jhon Mosquera\Jhon-Mosquera,co COL,MFFW,cz Slovan Liberec,30-338,1990,5,447,89,82.8,5.0,5,89,3,0,,0,2.00,4,8,-4,-0.81,+4.03,4.0,7.2,-3.2,-0.65,+2.16,Matches
964,Mattias Moström\Mattias-Mostrom,se SWE,FWMF,no Molde,38-045,1983,2,17,9,1.9,0.2,0,,0,2,9,4,1.50,0,2,-2,-10.59,-10.69,0.5,0.8,-0.3,-1.54,-1.54,Matches
965,Cosmin Moți\Cosmin-Moti,ro ROU,DF,bg Ludogorets,36-129,1984,2,180,90,33.3,2.0,2,90,2,0,,4,1.00,3,8,-5,-2.50,-0.75,2.0,4.8,-2.8,-1.41,+0.87,Matches
966,John Mountney\John-Mountney,ie IRL,MFDF,ie Dundalk,28-048,1993,5,266,53,49.3,3.0,2,90,2,3,29,1,1.13,5,10,-5,-1.69,+0.28,2.3,7.1,-4.8,-1.61,-1.06,Matches
967,Moura\Moura,pt POR,DF,pt Braga,21-238,1999,3,117,39,16.3,1.3,1,90,1,2,14,0,2.00,3,2,+1,+0.77,+0.92,1.2,2.1,-0.9,-0.68,-0.26,Matches
968,Lucas Moura\Lucas-Moura,br BRA,FW,eng Tottenham,28-241,1992,10,591,59,63.5,6.6,7,71,0,3,31,0,2.38,17,5,+12,+1.83,+0.77,14.8,4.7,+10.1,+1.53,-0.29,Matches
969,Mykhailo Mudryk\Mykhailo-Mudryk,ua UKR,MF,ua Shakhtar,20-096,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
970,Karlo Muhar\Karlo-Muhar,hr CRO,MF,pl Lech Poznań,25-084,1996,4,214,54,39.6,2.4,2,90,2,2,17,2,1.20,0,7,-7,-2.94,-2.67,1.6,5.3,-3.8,-1.59,-1.40,Matches
971,Jackson Muleka\Jackson-Muleka,cd COD,FW,be Standard Liège,21-189,1999,2,77,39,14.3,0.9,1,45,0,1,32,0,2.00,0,2,-2,-2.34,-1.37,1.1,2.1,-1.0,-1.22,-0.13,Matches
972,Vincent Müller\Vincent-Muller,de GER,GK,nl PSV Eindhoven,20-231,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
973,Aihen Muñoz\Aihen-Munoz,es ESP,DF,es Real Sociedad,23-238,1997,2,103,52,14.3,1.1,1,90,1,1,13,6,1.00,1,0,+1,+0.87,+1.46,1.7,0.6,+1.1,+0.98,+0.23,Matches
974,Thomas Murg\Thomas-Murg,at AUT,FWMF,gr PAOK,26-148,1994,6,315,53,58.3,3.5,3,77,1,3,28,0,1.00,1,2,-1,-0.29,-1.09,3.8,3.9,-0.1,-0.02,+0.66,Matches
975,Robert Murić\Robert-Muric,hr CRO,MF,hr Rijeka,25-030,1996,4,244,61,45.2,2.7,4,61,0,0,,0,1.40,4,4,0,0.00,+1.82,2.4,6.1,-3.6,-1.34,+0.28,Matches
976,Sean Murray\Sean-Murray,ie IRL,MF,ie Dundalk,27-182,1993,4,155,39,28.7,1.7,2,61,0,2,17,1,1.29,3,8,-5,-2.90,-1.50,2.4,4.5,-2.0,-1.17,-0.15,Matches
977,Petar Musa\Petar-Musa,hr CRO,FW,cz Slavia Prague,23-038,1998,4,198,50,20.0,2.2,2,71,1,2,28,2,1.50,3,5,-2,-0.91,-1.70,3.8,4.6,-0.7,-0.34,-0.20,Matches
978,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,it Milan,30-228,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
979,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,eng Arsenal,28-359,1992,5,400,80,40.4,4.4,5,80,3,0,,1,3.00,18,4,+14,+3.15,+2.69,11.6,2.4,+9.3,+2.09,+1.33,Matches
980,Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,nl PSV Eindhoven,26-309,1994,8,720,90,100.0,8.0,8,90,8,0,,0,2.10,16,14,+2,+0.25,,12.4,9.8,+2.5,+0.32,,Matches
981,Enoch Mwepu\Enoch-Mwepu,zm ZAM,MF,at RB Salzburg,23-100,1998,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,1,4,-3,-1.50,,2.8,3.0,-0.2,-0.12,,Matches
982,Vitaliy Mykolenko\Vitaliy-Mykolenko,ua UKR,DF,ua Dynamo Kyiv,21-317,1999,4,352,88,97.8,3.9,4,88,3,0,,0,1.00,2,5,-3,-0.77,-0.77,1.8,5.3,-3.5,-0.90,-0.52,Matches
983,Rahil Məmmədov\Rahil-Mmmdov,az AZE,DF,az Qarabağ Ağdam,25-138,1995,3,103,34,22.9,1.1,1,90,1,2,7,1,0.33,1,4,-3,-2.62,-1.07,0.7,3.9,-3.2,-2.78,-1.86,Matches
984,Stanley N'Soki\Stanley-NSoki,fr FRA,DF,fr Nice,22-002,1999,4,287,72,53.1,3.2,4,72,2,0,,1,0.75,5,9,-4,-1.25,+0.17,3.3,4.2,-0.9,-0.29,-0.24,Matches
985,Ben Nabouhane\Ben-Nabouhane,km COM,FW,rs Red Star,31-305,1989,8,544,68,75.6,6.0,7,76,0,1,15,0,1.78,11,6,+5,+0.83,+0.83,7.1,7.8,-0.7,-0.12,+0.18,Matches
986,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,nl Feyenoord,30-210,1990,2,135,68,25.0,1.5,1,90,1,1,45,4,0.00,1,4,-3,-2.00,-1.78,1.7,3.1,-1.5,-0.99,-0.94,Matches
987,Roberto Navarro\Roberto-Navarro,es ESP,MF,es Real Sociedad,18-364,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
988,Yehor Nazaryna\Yehor-Nazaryna,ua UKR,MFFW,ua Zorya Luhansk,23-275,1997,6,433,72,80.2,4.8,4,90,4,2,37,0,1.00,5,9,-4,-0.83,+0.01,5.2,8.0,-2.9,-0.59,-0.70,Matches
989,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,eng Leicester City,24-116,1996,4,297,74,41.3,3.3,4,74,2,0,,0,1.00,2,2,0,0.00,-1.49,2.6,2.0,+0.6,+0.19,-1.09,Matches
990,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,eng Tottenham,24-104,1996,7,313,45,33.7,3.5,3,65,0,4,30,2,2.44,8,3,+5,+1.44,-0.17,8.1,1.5,+6.6,+1.91,+0.40,Matches
991,Dan Ndoye\Dan-Ndoye,ch SUI,FWDF,fr Nice,20-168,2000,5,192,38,35.6,2.1,1,90,1,4,26,1,0.00,3,6,-3,-1.41,-0.11,2.5,2.4,+0.1,+0.06,+0.36,Matches
992,Ionuț Nedelcearu\Ionut-Nedelcearu,ro ROU,DF,gr AEK Athens,24-351,1996,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,7,15,-8,-1.33,,6.6,10.1,-3.5,-0.58,,Matches
993,Anton Nedyalkov\Anton-Nedyalkov,bg BUL,DF,bg Ludogorets,27-346,1993,5,450,90,83.3,5.0,5,90,5,0,,0,0.50,6,16,-10,-2.00,0.00,4.9,14.1,-9.2,-1.83,+0.93,Matches
994,Benjamin Nelson\Benjamin-Nelson,sco SCO,DF,eng Leicester City,17-024,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
995,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,eng Arsenal,21-122,1999,4,243,61,24.5,2.7,3,81,2,1,1,2,3.00,9,1,+8,+2.96,+1.88,7.5,1.8,+5.7,+2.10,+1.07,Matches
996,David Neres\David-Neres,br BRA,FW,nl Ajax,24-039,1997,5,368,74,81.8,4.1,5,74,0,0,,0,2.40,7,3,+4,+0.98,-1.22,10.1,3.6,+6.5,+1.59,-2.18,Matches
997,Ruslan Neshcheret\Ruslan-Neshcheret,ua UKR,GK,ua Dynamo Kyiv,19-079,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
998,Aleš Nešický\Ales-Nesicky,cz CZE,MF,cz Slovan Liberec,28-314,1992,1,89,89,16.5,1.0,1,89,0,0,,3,0.00,0,5,-5,-5.06,-4.26,0.2,3.1,-2.9,-2.93,-2.29,Matches
999,Joschua Neuenschwander\Joschua-Neuenschwander,ch SUI,GK,ch Young Boys,20-287,2000,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
1000,Carlos Neva\Carlos-Neva,es ESP,DF,es Granada,24-303,1996,9,669,74,67.6,7.4,8,81,5,1,24,0,1.92,9,5,+4,+0.54,+0.82,7.1,5.2,+1.8,+0.25,+0.87,Matches
1001,Ivan Nevistić\Ivan-Nevistic,hr CRO,GK,hr Rijeka,22-254,1998,6,540,90,100.0,6.0,6,90,6,0,,0,1.25,6,12,-6,-1.00,,5.2,14.2,-9.0,-1.49,,Matches
1002,Michael Ngadeu-Ngadjui\Michael-Ngadeu-Ngadjui,cm CMR,DF,be Gent,30-139,1990,4,360,90,66.7,4.0,4,90,4,0,,1,0.00,2,11,-9,-2.25,-1.25,6.7,7.1,-0.3,-0.09,+0.40,Matches
1003,Moumi Ngamaleu\Moumi-Ngamaleu,cm CMR,MFFW,ch Young Boys,26-276,1994,8,548,69,60.9,6.1,7,72,0,1,45,2,1.78,8,8,0,0.00,0.00,5.7,8.6,-2.9,-0.56,-0.33,Matches
1004,Filip Nguyen\Filip-Nguyen,cz CZE,GK,cz Slovan Liberec,28-209,1992,4,360,90,66.7,4.0,4,90,4,0,,1,2.14,4,8,-4,-1.00,+1.50,3.5,6.6,-3.0,-0.76,+0.77,Matches
1005,Cheikh Niasse\Cheikh-Niasse,sn SEN,DF,fr Lille,21-082,2000,1,70,70,9.7,0.8,1,70,0,0,,3,0.00,2,2,0,0.00,-0.55,0.8,1.0,-0.2,-0.22,-0.90,Matches
1006,Bogdan Nicholas Checiches\Bogdan-Nicholas-Checiches,ro ROU,GK,ro CFR Cluj,19-084,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1007,Bart Nieuwkoop\Bart-Nieuwkoop,nl NED,DF,nl Feyenoord,25-035,1996,3,225,75,41.7,2.5,3,75,2,0,,1,0.67,0,2,-2,-0.80,-0.23,3.2,4.4,-1.3,-0.50,-0.38,Matches
1008,Jakub Niewiadomski\Jakub-Niewiadomski,pl POL,DF,pl Lech Poznań,19-002,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1009,Veljko Nikolić\Veljko-Nikolic,rs SRB,MF,rs Red Star,21-225,1999,7,327,47,45.4,3.6,3,90,3,4,14,0,1.88,7,3,+4,+1.10,+0.87,3.7,3.7,0.0,+0.01,+0.31,Matches
1010,Casimir Ninga\Casimir-Ninga,td CHA,FW,tr Sivasspor,27-329,1993,4,146,37,27.0,1.6,2,61,0,2,12,1,1.50,2,2,0,0.00,+0.46,1.9,1.0,+0.9,+0.55,+1.47,Matches
1011,Fernando Niño\Fernando-Nino,es ESP,FW,es Villarreal,20-169,2000,5,168,34,18.7,1.9,1,90,1,4,20,3,2.60,3,0,+3,+1.61,-0.48,3.0,1.0,+2.0,+1.07,-0.26,Matches
1012,Nika Ninua\Nika-Ninua,ge GEO,MF,gr PAOK,21-293,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1013,Rasmus Nissen\Rasmus-Nissen,dk DEN,DF,at RB Salzburg,23-274,1997,2,179,90,99.4,2.0,2,90,1,0,,0,0.00,1,4,-3,-1.51,-1.51,2.8,3.0,-0.2,-0.12,-0.12,Matches
1014,Florin Niță\Florin-Nita,ro ROU,GK,cz Sparta Prague,33-282,1987,3,270,90,50.0,3.0,3,90,3,0,,3,2.00,9,4,+5,+1.67,+4.00,4.7,5.0,-0.4,-0.12,+1.35,Matches
1015,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,eng Arsenal,21-316,1999,6,445,74,44.9,4.9,6,74,1,0,,4,3.00,15,4,+11,+2.22,+1.23,11.1,3.4,+7.7,+1.56,+0.49,Matches
1016,Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,de Hoffenheim,30-294,1990,4,255,64,35.4,2.8,2,90,2,2,38,0,2.50,6,1,+5,+1.76,+0.22,5.9,1.4,+4.6,+1.61,+0.23,Matches
1017,João Novais\Joao-Novais,pt POR,MF,pt Braga,27-275,1993,5,270,54,37.5,3.0,3,85,2,2,7,3,1.80,4,8,-4,-1.33,-2.13,4.5,6.0,-1.5,-0.51,-0.08,Matches
1018,Michael Novak\Michael-Novak,at AUT,DF,at Wolfsberger AC,30-102,1990,8,665,83,92.4,7.4,8,83,6,0,,0,1.25,8,10,-2,-0.27,+6.27,8.9,10.0,-1.1,-0.15,+2.61,Matches
1019,Jean-Pierre Nsame\Jean-Pierre-Nsame,cm CMR,FW,ch Young Boys,27-345,1993,8,671,84,74.6,7.5,8,84,4,0,,0,1.44,8,14,-6,-0.80,-3.16,7.5,12.7,-5.2,-0.80,-1.36,Matches
1020,Bruny Nsimba\Bruny-Nsimba,be BEL,FW,be Antwerp,21-006,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1021,Olivier Ntcham\Olivier-Ntcham,fr FRA,MF,sco Celtic,25-061,1996,5,295,59,54.6,3.3,3,87,2,2,17,0,1.00,4,11,-7,-2.14,-1.40,2.5,6.1,-3.6,-1.10,-1.49,Matches
1022,Kasim Nuhu\Kasim-Nuhu,gh GHA,DF,de Hoffenheim,25-293,1995,4,281,70,39.0,3.1,3,87,2,1,19,1,2.00,9,4,+5,+1.60,-0.04,9.3,3.3,+6.1,+1.94,+0.78,Matches
1023,Darwin Núñez\Darwin-Nunez,uy URU,FW,pt Benfica,21-291,1999,7,437,62,60.7,4.9,5,74,2,2,33,0,1.71,15,7,+8,+1.65,+1.65,13.7,7.0,+6.7,+1.38,+1.64,Matches
1024,Ivan Oblyakov\Ivan-Oblyakov,ru RUS,MF,ru CSKA Moscow,22-280,1998,6,480,80,88.9,5.3,6,80,2,0,,0,0.50,2,8,-6,-1.13,-2.62,5.9,7.9,-2.0,-0.37,-1.11,Matches
1025,Vadis Odjidja-Ofoe\Vadis-Odjidja-Ofoe,be BEL,MF,be Gent,32-049,1989,4,182,46,33.7,2.0,1,80,0,3,34,1,0.00,3,5,-2,-0.99,+1.27,3.9,3.8,+0.1,+0.05,+0.41,Matches
1026,Nathan Oduwa\Nathan-Oduwa,eng ENG,FWMF,ie Dundalk,25-037,1996,3,124,41,23.0,1.4,1,60,0,2,32,1,0.00,3,6,-3,-2.18,-0.45,4.3,4.0,+0.4,+0.27,+1.74,Matches
1027,Noah Okafor\Noah-Okafor,ch SUI,FW,at RB Salzburg,20-322,2000,1,30,30,16.7,0.3,0,,0,1,30,0,0.00,0,1,-1,-3.00,-1.80,0.4,0.4,0.0,+0.08,+0.23,Matches
1028,David Okereke\David-Okereke,ng NGA,FW,be Club Brugge,23-225,1997,2,75,38,41.7,0.8,1,68,0,1,7,0,0.50,1,1,0,0.00,+0.86,0.6,0.3,+0.2,+0.29,-0.52,Matches
1029,Arthur Okonkwo\Arthur-Okonkwo,eng ENG,GK,eng Arsenal,19-214,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1030,Peter Olayinka\Peter-Olayinka,ng NGA,MFFW,cz Slavia Prague,25-144,1995,10,752,75,76.0,8.4,9,80,5,1,30,0,2.10,14,8,+6,+0.72,+1.10,8.6,11.1,-2.5,-0.30,-0.50,Matches
1031,Cauly Oliveira Souza\Cauly-Oliveira-Souza,br BRA,MFFW,bg Ludogorets,25-208,1995,6,394,66,73.0,4.4,4,83,2,2,31,0,0.43,6,13,-7,-1.60,+1.48,4.7,13.6,-8.9,-2.03,-0.15,Matches
1032,Nélson Oliveira\Nelson-Oliveira,pt POR,FW,gr AEK Athens,29-246,1991,4,219,55,40.6,2.4,2,75,1,2,35,1,1.00,2,6,-4,-1.64,-0.52,4.0,4.7,-0.7,-0.29,+0.49,Matches
1033,Vitor Oliveira\Vitor-Oliveira,pt POR,FW,pt Braga,21-027,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1034,Kristoffer Olsson\Kristoffer-Olsson,se SWE,MF,ru Krasnodar,25-285,1995,2,92,46,51.1,1.0,1,61,0,1,31,0,0.00,1,2,-1,-0.98,+0.04,1.5,1.4,+0.1,+0.10,-0.29,Matches
1035,Ohi Omoijuanfo\Ohi-Omoijuanfo,no NOR,FW,no Molde,27-091,1994,6,402,67,44.7,4.5,4,84,1,2,33,0,1.67,7,6,+1,+0.22,+0.59,8.3,3.6,+4.8,+1.07,+1.99,Matches
1036,Billel Omrani\Billel-Omrani,fr FRA,FW,ro CFR Cluj,27-313,1993,1,45,45,8.3,0.5,0,,0,1,45,1,2.33,1,1,0,0.00,+1.09,0.9,1.0,-0.1,-0.20,+0.66,Matches
1037,Samed Onur\Samed-Onur,tr TUR,MF,de Leverkusen,18-270,2002,1,29,29,4.0,0.3,0,,0,1,29,0,3.00,1,0,+1,+3.10,+1.93,1.4,0.2,+1.3,+3.99,+3.27,Matches
1038,Mislav Oršić\Mislav-Orsic,hr CRO,MFFW,hr Dinamo Zagreb,28-103,1992,11,881,80,86.4,9.8,10,86,4,1,19,0,2.17,12,5,+7,+0.72,-1.23,10.0,11.5,-1.4,-0.15,-0.59,Matches
1039,Victor Osimhen\Victor-Osimhen,ng NGA,FW,it Napoli,22-103,1998,3,184,61,25.6,2.0,2,78,1,1,29,0,1.00,0,3,-3,-1.47,-2.31,1.6,1.6,0.0,+0.02,-0.77,Matches
1040,Caner Osmanpaşa\Caner-Osmanpasa,tr TUR,DF,tr Sivasspor,33-086,1988,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,9,11,-2,-0.33,,6.1,9.2,-3.1,-0.52,,Matches
1041,David Ospina\David-Ospina,co COL,GK,it Napoli,32-223,1988,3,270,90,37.5,3.0,3,90,3,0,,3,1.67,3,2,+1,+0.33,+0.13,2.8,5.3,-2.5,-0.82,-2.26,Matches
1042,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DFMF,pt Benfica,33-058,1988,6,468,78,65.0,5.2,6,78,5,0,,1,1.83,15,6,+9,+1.73,+2.09,11.7,7.7,+4.0,+0.77,+0.11,Matches
1043,Obbi Oulare\Obbi-Oulare,be BEL,FW,be Standard Liège,25-093,1996,5,195,39,36.1,2.2,2,57,0,3,27,0,1.17,0,3,-3,-1.38,-0.34,1.7,4.2,-2.5,-1.16,-0.07,Matches
