,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
156,Leonardo Bonucci\Leonardo-Bonucci,it ITA,DF,it Milan,30,1987,9,726,81,80.7,8.1,8,,7,1,,1,2.09,16,9,+7,+0.87,+0.87,Matches
157,Vedat Bora\Vedat-Bora,tr TUR,MF,tr Konyaspor,22,1995,2,95,48,17.6,1.1,1,,0,1,,1,2.00,1,1,0,0.00,+0.40,Matches
158,Vitalie Bordian\Vitalie-Bordian,md MDA,DF,md Sheriff Tiraspol,32,1984,0,,,,,0,,0,0,,1,,,,,,,Matches
159,Jan Bořil\Jan-Boril,cz CZE,DF,cz Slavia Prague,26,1991,3,224,75,41.5,2.5,2,,2,1,,2,0.67,1,3,-2,-0.80,-1.37,Matches
160,Fabio Borini\Fabio-Borini,it ITA,MFFW,it Milan,26,1991,8,467,58,51.9,5.2,5,,4,3,,0,2.09,10,6,+4,+0.77,+0.15,Matches
161,Milan Borjan\Milan-Borjan,ca CAN,GK,rs Red Star,29,1987,8,720,90,100.0,8.0,8,,8,0,,0,1.58,3,3,0,0.00,,Matches
162,Aleksandar Borković\Aleksandar-Borkovic,at AUT,DF,at Austria Wien,18,1999,2,134,67,24.8,1.5,1,,1,1,,1,0.00,2,7,-5,-3.36,-2.91,Matches
163,Louis Bostyn\Louis-Bostyn,be BEL,GK,be Zulte Waregem,23,1993,4,360,90,66.7,4.0,4,,4,0,,2,1.75,7,6,+1,+0.25,+3.25,Matches
164,Gino Bosz\Gino-Bosz,nl NED,DFMF,nl Vitesse,24,1993,0,,,,,0,,0,0,,1,,,,,,,Matches
165,Erik Botheim\Erik-Botheim,no NOR,FW,no Rosenborg,17,2000,1,1,1,0.2,0.0,0,,0,1,,3,1.00,0,0,0,0.00,+0.83,Matches
166,Mattia Bottani\Mattia-Bottani,ch SUI,FWMF,ch Lugano,26,1991,6,442,74,81.9,4.9,5,,2,1,,0,1.50,8,8,0,0.00,+1.84,Matches
167,Mehdi Bourabia\Mehdi-Bourabia,ma MAR,MF,tr Konyaspor,25,1991,6,540,90,100.0,6.0,6,,6,0,,0,1.00,4,6,-2,-0.33,,Matches
168,Eneko Bóveda\Eneko-Boveda,es ESP,DF,es Athletic Club,28,1988,2,134,67,14.9,1.5,1,,1,1,,4,0.50,1,3,-2,-1.34,-1.70,Matches
169,Denys Boyko\Denys-Boyko,ua UKR,GK,ua Dynamo Kyiv,29,1988,4,360,90,40.0,4.0,4,,4,0,,0,0.75,3,5,-2,-0.50,-1.50,Matches
170,Filip Bradarić\Filip-Bradaric,hr CRO,MF,hr Rijeka,25,1992,5,450,90,83.3,5.0,5,,5,0,,0,0.80,9,12,-3,-0.60,-2.60,Matches
171,Vladica Brdarovski\Vladica-Brdarovski,mk MKD,DF,mk FK Vardar,27,1990,1,44,44,8.1,0.5,1,,0,0,,0,2.00,0,3,-3,-6.14,-3.60,Matches
172,Josip Brezovec\Josip-Brezovec,hr CRO,MFFW,md Sheriff Tiraspol,31,1986,6,414,69,76.7,4.6,6,,0,0,,0,1.38,4,2,+2,+0.43,+1.86,Matches
173,Nathan Broadhead\Nathan-Broadhead,wal WAL,FWMF,eng Everton,19,1998,1,8,8,1.5,0.1,0,,0,1,,0,3.00,1,0,+1,+11.25,+12.77,Matches
174,Jorge Broun\Jorge-Broun,ar ARG,GK,bg Ludogorets,31,1986,4,360,90,50.0,4.0,4,,4,0,,4,1.20,3,3,0,0.00,+0.50,Matches
175,Scott Brown\Scott-Brown,sco SCO,MF,sco Celtic,32,1985,2,180,90,100.0,2.0,2,,2,0,,0,1.50,1,3,-2,-1.00,,Matches
176,Vladimir Brown\Vladimir-Brown,il ISR,MFDF,il Be'er Sheva,28,1989,4,265,66,49.1,2.9,3,,2,1,,1,0.75,2,6,-4,-1.36,-1.03,Matches
177,Bruma\Bruma,pt POR,MF,de RB Leipzig,22,1994,6,498,83,92.2,5.5,6,,3,0,,0,1.67,7,8,-1,-0.18,-0.18,Matches
178,Thomas Bruns\Thomas-Bruns,nl NED,MF,nl Vitesse,25,1992,5,435,87,80.6,4.8,5,,3,0,,1,0.80,4,9,-5,-1.03,-1.03,Matches
179,Constantin Budescu\Constantin-Budescu,ro ROU,MF,ro FCSB,28,1989,7,550,79,76.4,6.1,6,,4,1,,0,1.86,10,9,+1,+0.16,+1.22,Matches
180,Johannes Bühler\Johannes-Buhler,de GER,DF,de Hoffenheim,20,1997,1,21,21,3.9,0.2,0,,0,1,,0,1.00,0,0,0,0.00,+0.35,Matches
181,Jurica Buljat\Jurica-Buljat,hr CRO,DF,by BATE Borisov,30,1986,1,90,90,16.7,1.0,1,,1,0,,1,1.67,0,0,0,0.00,+2.00,Matches
182,Mykyta Burda\Mykyta-Burda,ua UKR,DF,ua Dynamo Kyiv,22,1995,2,180,90,20.0,2.0,2,,2,0,,2,0.50,2,4,-2,-1.00,-1.75,Matches
183,Mick van Buren\Mick-van-Buren,nl NED,FW,cz Slavia Prague,24,1992,6,107,18,19.8,1.2,0,,0,6,,0,1.33,0,1,-1,-0.84,-1.05,Matches
184,Marco Bürki\Marco-Burki,ch SUI,DF,ch Young Boys,24,1993,2,180,90,33.3,2.0,2,,2,0,,4,2.00,3,2,+1,+0.50,+1.00,Matches
185,Roman Bürki\Roman-Burki,ch SUI,GK,de Dortmund,26,1990,4,360,90,100.0,4.0,4,,4,0,,0,1.25,5,5,0,0.00,,Matches
186,Patrick Burner\Patrick-Burner,fr FRA,MFDF,fr Nice,21,1996,5,392,78,54.4,4.4,4,,3,1,,1,0.60,3,7,-4,-0.92,-2.84,Matches
187,Heorhii Bushchan\Heorhii-Bushchan,ua UKR,GK,ua Dynamo Kyiv,23,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
188,Heorhiy Bushchan\Heorhiy-Bushchan,ua UKR,GK,ua Dynamo Kyiv,23,1994,3,270,90,30.0,3.0,3,,,0,,0,,,,,,,Matches
189,Alexander Büttner\Alexander-Buttner,nl NED,DF,nl Vitesse,28,1989,4,271,68,50.2,3.0,4,,1,0,,0,0.25,3,7,-4,-1.33,-0.99,Matches
190,Vitaliy Buyalskyi\Vitaliy-Buyalskyi,ua UKR,MF,ua Dynamo Kyiv,24,1993,9,782,87,86.9,8.7,9,,7,0,,0,1.82,15,11,+4,+0.46,+0.46,Matches
191,Rafael Cabral\Rafael-Cabral,br BRA,GK,it Napoli,27,1990,0,,,,,0,,0,0,,1,,,,,,,Matches
192,Martín Cáceres\Martin-Caceres,uy URU,DF,it Lazio,30,1987,2,116,58,10.7,1.3,2,,1,0,,1,1.50,1,1,0,0.00,-0.84,Matches
193,Júnior Caiçara\Junior-Caicara,br BRA,DF,tr Başakşehir,28,1989,6,540,90,100.0,6.0,6,,6,0,,0,1.33,7,8,-1,-0.17,,Matches
194,Felipe Caicedo\Felipe-Caicedo,ec ECU,FW,it Lazio,28,1988,9,520,58,48.1,5.8,6,,4,3,,2,2.33,11,8,+3,+0.52,-0.45,Matches
195,Faruk Çakır\Faruk-Cakir,tr TUR,GK,tr Başakşehir,22,1995,0,,,,,0,,0,0,,1,,,,,,,Matches
196,Davide Calabria\Davide-Calabria,it ITA,MFDF,it Milan,20,1996,4,349,87,38.8,3.9,4,,3,0,,1,1.40,3,4,-1,-0.26,-1.56,Matches
197,Mattia Caldara\Mattia-Caldara,it ITA,DF,it Atalanta,23,1994,8,577,72,80.1,6.4,6,,5,2,,0,1.88,13,7,+6,+0.94,-0.95,Matches
198,Duje Ćaleta-Car\Duje-Caleta-Car,hr CRO,DF,at RB Salzburg,20,1996,13,1200,92,93.0,13.3,13,,13,0,,0,1.93,19,12,+7,+0.52,-1.48,Matches
199,Hakan Çalhanoğlu\Hakan-Calhanoglu,tr TUR,MFFW,it Milan,23,1994,8,613,77,68.1,6.8,8,,4,0,,1,2.00,14,5,+9,+1.32,+1.95,Matches
200,José Callejón\Jose-Callejon,es ESP,FW,it Napoli,30,1987,2,115,58,63.9,1.3,1,,1,1,,0,1.50,2,3,-1,-0.78,-2.17,Matches
201,Dominic Calvert-Lewin\Dominic-Calvert-Lewin,eng ENG,FWMF,eng Everton,20,1997,5,229,46,42.4,2.5,2,,1,3,,0,1.22,1,12,-11,-4.32,-5.19,Matches
202,Ali Çamdalı\Ali-Camdali,tr TUR,MF,tr Konyaspor,33,1984,4,157,39,29.1,1.7,1,,0,3,,0,0.75,2,2,0,0.00,+0.47,Matches
203,Gustavo Campanharo\Gustavo-Campanharo,br BRA,MF,bg Ludogorets,25,1992,6,132,22,18.3,1.5,1,,0,5,,1,1.13,2,2,0,0.00,+0.31,Matches
204,Sergio Canales\Sergio-Canales,es ESP,MFFW,es Real Sociedad,26,1991,7,557,80,77.4,6.2,6,,5,1,,1,1.71,15,6,+9,+1.45,+1.45,Matches
205,Ander Cantero\Ander-Cantero,es ESP,GK,es Villarreal,22,1995,0,,,,,0,,0,0,,5,,,,,,,Matches
206,Yoan Cardinale\Yoan-Cardinale,fr FRA,GK,fr Nice,23,1994,4,360,90,50.0,4.0,4,,4,0,,3,1.50,9,5,+4,+1.00,+1.25,Matches
207,Patrik Carlgren\Patrik-Carlgren,se SWE,GK,tr Konyaspor,25,1992,0,,,,,0,,0,0,,3,,,,,,,Matches
208,Carlinhos\Carlinhos,br BRA,FWMF,ch Lugano,22,1994,3,189,63,35.0,2.1,3,,0,0,,1,2.00,4,4,0,0.00,+0.51,Matches
209,João Carlos Teixeira\Joao-Carlos-Teixeira,pt POR,MFFW,pt Braga,24,1993,6,382,64,53.1,4.2,5,,0,1,,0,1.50,4,8,-4,-0.94,-1.74,Matches
210,Yannick Carrasco\Yannick-Carrasco,be BEL,FWMF,es Atlético Madrid,23,1993,1,31,31,3.8,0.3,0,,0,1,,0,3.00,2,0,+2,+5.81,+4.19,Matches
211,William Carvalho\William-Carvalho,pt POR,MF,pt Sporting CP,25,1992,4,255,64,45.9,2.8,3,,2,1,,0,1.75,6,5,+1,+0.35,+0.35,Matches
212,Timothy Castagne\Timothy-Castagne,be BEL,MF,it Atalanta,21,1995,3,224,75,31.1,2.5,2,,2,1,,5,2.33,9,1,+8,+3.21,+3.03,Matches
213,Luc Castaignos\Luc-Castaignos,nl NED,FW,nl Vitesse,24,1992,5,254,51,47.0,2.8,3,,2,2,,1,1.00,2,2,0,0.00,+1.57,Matches
214,José Castaño\Jose-Castano,es ESP,DF,es Villarreal,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
215,Iury de Castilho\Iury-de-Castilho,br BRA,FWMF,ua Zorya Luhansk,21,1995,5,404,81,74.8,4.5,5,,3,0,,0,0.60,2,6,-4,-0.89,+0.43,Matches
216,Samu Castillejo\Samu-Castillejo,es ESP,MF,es Villarreal,22,1995,5,220,44,30.6,2.4,2,,0,3,,0,1.00,3,4,-1,-0.41,-0.77,Matches
217,Gonzalo Castro\Gonzalo-Castro,de GER,MFDF,de Dortmund,30,1987,3,242,81,67.2,2.7,3,,2,0,,1,1.33,4,4,0,0.00,0.00,Matches
218,Petr Čech\Petr-Cech,cz CZE,GK,eng Arsenal,35,1982,3,270,90,21.4,3.0,3,,3,0,,5,2.33,7,3,+4,+1.33,+0.06,Matches
219,Jasmin Čeliković\Jasmin-Celikovic,ba BIH,MF,hr Rijeka,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
220,Guillermo Celis\Guillermo-Celis,co COL,MF,pt Vitória,24,1993,5,371,74,68.7,4.1,4,,4,1,,1,0.40,3,7,-4,-0.97,-0.97,Matches
221,Aleš Čermák\Ales-Cermak,cz CZE,MF,cz Viktoria Plzeň,22,1994,7,223,32,24.4,2.5,2,,2,5,,1,1.89,9,4,+5,+2.02,+1.76,Matches
222,Bruno César\Bruno-Cesar,br BRA,FWMF,pt Sporting CP,28,1988,1,12,12,2.2,0.1,0,,0,1,,2,3.00,0,0,0,0.00,-0.17,Matches
223,Fyodor Chalov\Fyodor-Chalov,ru RUS,FW,ru CSKA Moscow,19,1998,3,88,29,16.3,1.0,1,,0,2,,3,0.67,2,1,+1,+1.02,+1.62,Matches
224,Calum Chambers\Calum-Chambers,eng ENG,DFMF,eng Arsenal,22,1995,8,600,75,47.6,6.7,5,,3,3,,2,1.63,17,5,+12,+1.80,+0.98,Matches
225,Angelis Charalambous\Angelis-Charalambous,cy CYP,DF,cy Apollon Limassol,28,1989,0,,,,,0,,0,0,,1,,,,,,,Matches
226,Harry Charsley\Harry-Charsley,ie IRL,DF,eng Everton,20,1996,1,90,90,16.7,1.0,1,,0,0,,0,3.00,3,0,+3,+3.00,+5.20,Matches
227,Vyacheslav Checher\Vyacheslav-Checher,ua UKR,DF,ua Zorya Luhansk,36,1980,2,97,49,18.0,1.1,1,,1,1,,3,1.50,0,2,-2,-1.86,-1.04,Matches
228,Pape Cheikh Diop\Pape-Cheikh-Diop,sn SEN,MF,fr Lyon,19,1997,0,,,,,0,,0,0,,2,,,,,,,Matches
229,Denis Cheryshev\Denis-Cheryshev,ru RUS,FW,es Villarreal,26,1990,5,190,38,26.4,2.1,1,,0,4,,0,1.40,4,3,+1,+0.47,+0.47,Matches
230,Anton Chichkan\Anton-Chichkan,by BLR,GK,by BATE Borisov,22,1995,0,,,,,0,,0,0,,3,,,,,,,Matches
231,Tomáš Chorý\Tomas-Chory,cz CZE,FW,cz Viktoria Plzeň,22,1995,3,34,11,3.7,0.4,0,,0,3,,0,1.33,1,0,+1,+2.65,+2.03,Matches
232,Kim Christensen\Kim-Christensen,dk DEN,GK,dk FC Copenhagen,38,1979,0,,,,,0,,0,0,,1,,,,,,,Matches
233,Lazaros Christodoulopoulos\Lazaros-Christodoulopoulos,gr GRE,FWMF,gr AEK Athens,30,1986,8,553,69,76.8,6.1,7,,1,1,,0,1.40,7,5,+2,+0.33,+0.86,Matches
234,Chuca\Chuca,es ESP,FW,es Villarreal,20,1997,2,108,54,15.0,1.2,1,,1,1,,0,1.50,1,1,0,0.00,-0.15,Matches
235,Oleh Chuvayev\Oleh-Chuvayev,ua UKR,GK,ua Zorya Luhansk,29,1987,0,,,,,0,,0,0,,4,,,,,,,Matches
236,Dmytro Chygrynskiy\Dmytro-Chygrynskiy,ua UKR,DF,gr AEK Athens,30,1986,3,270,90,37.5,3.0,3,,3,0,,1,1.40,2,2,0,0.00,-0.20,Matches
237,Cicinho\Cicinho,bg BUL,DFMF,bg Ludogorets,28,1988,8,720,90,100.0,8.0,8,,8,0,,0,1.30,7,9,-2,-0.25,,Matches
238,Per Ciljan Skjelbred\Per-Ciljan-Skjelbred,no NOR,MF,de Hertha BSC,30,1987,3,132,44,24.4,1.5,1,,1,2,,3,1.33,0,1,-1,-0.68,-0.68,Matches
239,Lazar Ćirković\Lazar-Cirkovic,rs SRB,DF,rs Partizan,24,1992,0,,,,,0,,0,0,,1,,,,,,,Matches
240,Christian Clemens\Christian-Clemens,de GER,MFFW,de Köln,25,1991,4,192,48,35.6,2.1,3,,0,1,,0,0.75,1,4,-3,-1.41,-1.92,Matches
241,Yannis Clementia\Yannis-Clementia,fr FRA,GK,fr Nice,20,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
242,Gaël Clichy\Gael-Clichy,fr FRA,DF,tr Başakşehir,32,1985,5,441,88,81.7,4.9,5,,4,0,,0,1.00,4,7,-3,-0.61,-2.43,Matches
243,Sebastián Coates\Sebastian-Coates,uy URU,DF,pt Sporting CP,26,1990,4,360,90,64.9,4.0,4,,4,0,,1,2.25,6,3,+3,+0.75,+1.67,Matches
244,Fábio Coentrão\Fabio-Coentrao,pt POR,DF,pt Sporting CP,29,1988,5,432,86,77.8,4.8,5,,2,0,,0,1.40,9,8,+1,+0.21,+0.21,Matches
245,Charlie Colkett\Charlie-Colkett,eng ENG,MF,nl Vitesse,20,1996,3,66,22,12.2,0.7,1,,0,2,,3,1.33,0,0,0,0.00,+0.95,Matches
246,Michael Collins\Michael-Collins,eng ENG,DF,eng Everton,16,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
247,Racine Coly\Racine-Coly,sn SEN,DF,fr Nice,21,1995,2,157,79,21.8,1.7,2,,1,0,,0,0.00,2,2,0,0.00,-0.48,Matches
248,Florinel Coman\Florinel-Coman,ro ROU,MFFW,ro FCSB,19,1998,8,408,51,56.7,4.5,4,,1,4,,0,1.63,7,7,0,0.00,+0.29,Matches
249,Sander Coopman\Sander-Coopman,be BEL,MFFW,be Zulte Waregem,22,1995,6,465,78,86.1,5.2,5,,5,1,,0,1.17,7,8,-1,-0.19,+4.61,Matches
250,Francis Coquelin\Francis-Coquelin,fr FRA,MF,eng Arsenal,26,1991,4,360,90,28.6,4.0,4,,3,0,,0,1.75,7,1,+6,+1.50,+0.30,Matches
251,Alessandro Cordaro\Alessandro-Cordaro,be BEL,FWMF,be Zulte Waregem,31,1986,1,12,12,2.2,0.1,0,,0,1,,2,0.00,1,1,0,0.00,+0.85,Matches
252,Iñigo Córdoba\Inigo-Cordoba,es ESP,MF,es Athletic Club,20,1997,9,461,51,51.2,5.1,5,,2,4,,1,1.40,6,6,0,0.00,-0.21,Matches
253,Jhon Córdoba\Jhon-Cordoba,co COL,FW,de Köln,24,1993,3,236,79,43.7,2.6,3,,2,0,,0,1.00,1,4,-3,-1.14,-1.74,Matches
254,Vedran Ćorluka\Vedran-Corluka,hr CRO,DF,ru Loko Moscow,31,1986,2,165,83,18.3,1.8,2,,1,0,,2,0.00,1,7,-6,-3.27,-4.01,Matches
255,Andreas Cornelius\Andreas-Cornelius,dk DEN,FW,it Atalanta,24,1993,4,25,6,3.5,0.3,0,,0,4,,3,2.50,3,0,+3,+10.80,+10.02,Matches
256,Maxwel Cornet\Maxwel-Cornet,ci CIV,MFFW,fr Lyon,20,1996,8,367,46,40.8,4.1,4,,3,4,,0,1.75,8,5,+3,+0.74,-0.45,Matches
257,Carlos Coronel\Carlos-Coronel,br BRA,GK,at RB Salzburg,20,1996,0,,,,,0,,0,0,,1,,,,,,,Matches
258,Ángel Correa\Angel-Correa,ar ARG,MF,es Atlético Madrid,22,1995,9,546,61,67.4,6.1,7,,1,2,,0,2.44,14,3,+11,+1.81,+0.11,Matches
259,Uroš Ćosić\Uros-Cosic,rs SRB,DF,gr AEK Athens,24,1992,3,203,68,28.2,2.3,3,,2,0,,1,1.80,2,1,+1,+0.44,+0.44,Matches
260,Diego Costa\Diego-Costa,es ESP,FW,es Atlético Madrid,28,1988,5,387,77,47.8,4.3,5,,1,0,,1,2.40,8,1,+7,+1.63,-0.29,Matches
261,Jaume Costa\Jaume-Costa,es ESP,DF,es Villarreal,29,1988,5,438,88,60.8,4.9,5,,4,0,,1,1.00,6,6,0,0.00,-0.32,Matches
262,Manuel da Costa\Manuel-da-Costa,ma MAR,DF,tr Başakşehir,31,1986,2,46,23,8.5,0.5,1,,0,1,,1,1.50,1,1,0,0.00,+0.18,Matches
263,Luca Crecco\Luca-Crecco,it ITA,MF,it Lazio,21,1995,2,145,73,13.4,1.6,2,,1,0,,2,0.50,1,2,-1,-0.62,-1.58,Matches
264,Domenico Criscito\Domenico-Criscito,it ITA,DF,ru Zenit,30,1986,9,810,90,90.0,9.0,9,,9,0,,1,1.92,20,8,+12,+1.33,+0.33,Matches
265,Bryan Cristante\Bryan-Cristante,it ITA,MF,it Atalanta,22,1995,8,628,79,87.2,7.0,8,,2,0,,0,1.88,13,7,+6,+0.86,-2.07,Matches
266,Matic Črnic\Matic-Crnic,si SVN,MF,hr Rijeka,25,1992,3,19,6,3.5,0.2,0,,0,3,,1,1.33,2,1,+1,+4.74,+5.08,Matches
267,Domen Črnigoj\Domen-Crnigoj,si SVN,FWMF,ch Lugano,21,1995,3,206,69,38.1,2.3,3,,0,0,,0,1.00,3,4,-1,-0.44,-0.17,Matches
268,Isaac Cuenca\Isaac-Cuenca,es ESP,FWMF,il Be'er Sheva,26,1991,5,242,48,44.8,2.7,3,,0,2,,1,0.20,2,5,-3,-1.12,-0.51,Matches
269,Antonini Čulina\Antonini-Culina,hr CRO,FW,ch Lugano,25,1992,3,89,30,16.5,1.0,1,,0,2,,0,2.00,2,1,+1,+1.01,+1.61,Matches
270,João Pedro Guerra Cunha\Joao-Pedro-Guerra-Cunha,pt POR,DF,cy Apollon Limassol,31,1986,6,540,90,100.0,6.0,6,,6,0,,0,1.33,5,14,-9,-1.50,,Matches
271,Patrick Cutrone\Patrick-Cutrone,it ITA,FW,it Milan,19,1998,9,662,74,73.6,7.4,9,,4,0,,1,2.00,12,8,+4,+0.54,-0.59,Matches
272,Wylan Cyprien\Wylan-Cyprien,fr FRA,MF,fr Nice,22,1995,3,262,87,36.4,2.9,3,,2,0,,0,0.00,2,5,-3,-1.03,-2.21,Matches
273,David Da Costa\David-Da-Costa,ch SUI,GK,ch Lugano,31,1986,5,450,90,83.3,5.0,5,,5,0,,1,1.20,8,11,-3,-0.60,-1.60,Matches
274,Fankaty Dabo\Fankaty-Dabo,eng ENG,DF,nl Vitesse,21,1995,5,362,72,67.0,4.0,4,,3,1,,1,0.40,3,9,-6,-1.49,-2.00,Matches
275,Moanes Dabour\Moanes-Dabour,il ISR,FW,at RB Salzburg,25,1992,14,1286,92,99.7,14.3,14,,13,0,,0,2.00,21,13,+8,+0.56,-21.94,Matches
276,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,de Dortmund,21,1996,4,271,68,75.3,3.0,3,,2,1,,0,1.25,2,3,-1,-0.33,-1.34,Matches
277,Patson Daka\Patson-Daka,zm ZAM,FW,at RB Salzburg,18,1998,1,25,25,1.9,0.3,0,,0,1,,0,2.00,0,0,0,0.00,-0.64,Matches
278,Vitalie Damașcan\Vitalie-Damascan,md MDA,FW,md Sheriff Tiraspol,18,1999,5,60,12,11.1,0.7,0,,0,5,,1,1.17,0,0,0,0.00,0.00,Matches
279,Daniel\Daniel,br BRA,GK,il Maccabi Tel Aviv,22,1995,0,,,,,0,,0,0,,5,,,,,,,Matches
280,Danny\Danny,pt POR,MF,cz Slavia Prague,33,1983,4,245,61,45.4,2.7,3,,2,1,,0,1.00,2,4,-2,-0.73,-1.34,Matches
281,Dante\Dante,br BRA,DF,fr Nice,33,1983,8,720,90,100.0,8.0,8,,8,0,,0,1.13,14,11,+3,+0.37,,Matches
282,Fabio Daprelà\Fabio-Daprela,ch SUI,DF,ch Lugano,26,1991,4,360,90,66.7,4.0,4,,4,0,,1,1.50,7,9,-2,-0.50,-0.50,Matches
283,Palkó Dárdai\Palko-Dardai,hu HUN,MF,de Hertha BSC,18,1999,2,88,44,16.3,1.0,1,,0,1,,0,2.00,1,1,0,0.00,+0.20,Matches
284,Vladimír Darida\Vladimir-Darida,cz CZE,MF,de Hertha BSC,26,1990,2,118,59,21.9,1.3,1,,1,1,,0,0.50,0,0,0,0.00,+0.21,Matches
285,Eli Dasa\Eli-Dasa,il ISR,DF,il Maccabi Tel Aviv,24,1992,2,83,42,15.4,0.9,1,,0,1,,0,3.00,0,0,0,0.00,+1.38,Matches
286,Or Dasa\Or-Dasa,il ISR,MF,il Maccabi Tel Aviv,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
287,Josh Dasilva\Josh-Dasilva,eng ENG,MF,eng Arsenal,18,1998,0,,,,,0,,0,0,,3,,,,,,,Matches
288,Ofir Davidzada\Ofir-Davidzada,il ISR,DF,il Maccabi Tel Aviv,26,1991,6,540,90,100.0,6.0,6,,6,0,,0,1.86,1,8,-7,-1.17,,Matches
289,Tom Davies\Tom-Davies,eng ENG,MF,eng Everton,19,1998,3,247,82,45.7,2.7,3,,2,0,,0,1.57,4,8,-4,-1.46,-0.23,Matches
290,William De Amorim\William-De-Amorim,br BRA,MF,ro FCSB,25,1991,1,41,41,5.7,0.5,1,,0,0,,2,0.00,0,2,-2,-4.39,-4.52,Matches
291,Davy De fauw\Davy-De-fauw,be BEL,DF,be Zulte Waregem,36,1981,6,467,78,86.5,5.2,5,,4,1,,0,1.17,7,12,-5,-0.96,-0.96,Matches
292,Gertjan De Mets\Gertjan-De-Mets,be BEL,MF,be Zulte Waregem,30,1987,2,180,90,33.3,2.0,2,,2,0,,2,2.00,3,1,+2,+1.00,+2.75,Matches
293,Nill De Pauw\Nill-De-Pauw,cd COD,FWMF,be Zulte Waregem,27,1990,6,350,58,64.8,3.9,5,,1,1,,0,1.17,5,10,-5,-1.29,-1.29,Matches
294,Jari De Roover\Jari-De-Roover,be BEL,DF,be Zulte Waregem,19,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
295,Julien De Sart\Julien-De-Sart,be BEL,MF,be Zulte Waregem,22,1994,5,358,72,66.3,4.0,3,,3,2,,0,1.40,7,9,-2,-0.50,+0.98,Matches
296,Pieter De Smet\Pieter-De-Smet,be BEL,DF,be Zulte Waregem,19,1998,0,,,,,0,,0,0,,2,,,,,,,Matches
297,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,eng Arsenal,32,1985,4,354,89,28.1,3.9,4,,3,0,,0,1.75,7,1,+6,+1.53,+0.33,Matches
298,Simon Deli\Simon-Deli,ci CIV,DF,cz Slavia Prague,25,1991,5,406,81,75.2,4.5,5,,4,0,,0,1.60,6,5,+1,+0.22,+0.89,Matches
299,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,sco Celtic,21,1996,2,174,87,96.7,1.9,2,,1,0,,0,1.50,1,3,-2,-1.03,-1.03,Matches
300,Kerem Demirbay\Kerem-Demirbay,de GER,MF,de Hoffenheim,24,1993,4,317,79,58.7,3.5,4,,2,0,,0,1.00,5,5,0,0.00,+0.81,Matches
301,Abdulaziz Demircan\Abdulaziz-Demircan,tr TUR,GK,tr Konyaspor,26,1991,0,,,,,0,,0,0,,3,,,,,,,Matches
302,Besir Demiri\Besir-Demiri,mk MKD,DF,mk FK Vardar,22,1994,4,287,72,53.1,3.2,3,,3,1,,2,0.80,3,7,-4,-1.25,+3.37,Matches
303,Diego Demme\Diego-Demme,de GER,MF,de RB Leipzig,25,1991,6,399,67,73.9,4.4,5,,3,1,,0,1.67,6,7,-1,-0.23,-0.23,Matches
304,Beneyam Demte\Beneyam-Demte,et ETH,FW,al Skënderbeu Korçë,19,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
305,Igor Denisov\Igor-Denisov,ru RUS,MF,ru Loko Moscow,33,1984,10,900,90,100.0,10.0,10,,10,0,,0,1.70,14,14,0,0.00,,Matches
306,Vitaliy Denisov\Vitaliy-Denisov,uz UZB,DF,ru Loko Moscow,30,1987,2,136,68,15.1,1.5,2,,1,0,,7,3.00,3,3,0,0.00,0.00,Matches
307,Alex Denny\Alex-Denny,eng ENG,MF,eng Everton,17,2000,1,1,1,0.2,0.0,0,,0,1,,0,3.00,0,0,0,0.00,+1.34,Matches
308,Memphis Depay\Memphis-Depay,nl NED,MFFW,fr Lyon,23,1994,10,689,69,76.6,7.7,8,,3,2,,0,2.00,13,6,+7,+0.91,-0.37,Matches
309,Maikel van der Werff\Maikel-van-der-Werff,nl NED,MF,nl Vitesse,28,1989,1,90,90,16.7,1.0,1,,1,0,,1,0.00,2,3,-1,-1.00,-0.20,Matches
310,Timothy Derijck\Timothy-Derijck,be BEL,DF,be Zulte Waregem,30,1987,3,270,90,50.0,3.0,3,,3,0,,0,0.33,2,8,-6,-2.00,-2.33,Matches
311,Đorđe Despotović\Djordje-Despotovic,rs SRB,FW,kz FC Astana,25,1992,4,139,35,19.3,1.5,2,,0,2,,2,1.00,3,7,-4,-2.59,-3.36,Matches
312,Davide Di Gennaro\Davide-Di-Gennaro,it ITA,MF,it Lazio,29,1988,3,176,59,16.3,2.0,3,,0,0,,0,3.00,3,3,0,0.00,-0.90,Matches
