Player,Nation,Born,Season,Squad,Comp,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca
Sava Cestic,de GER,2001.0,2021.0,Köln,de Bundesliga,4.0,0.4,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Chabot,de GER,1998.0,2021.0,Spezia,it Serie A,10.0,0.62,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Fouad Chafik,ma MAR,1986.0,2021.0,Dijon,fr Ligue 1,12.0,0.99,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mehdi Chahiri,ma MAR,1996.0,2021.0,Strasbourg,fr Ligue 1,19.0,2.34,11.0,1.0,5.0,1.0,0.0,1.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sofian Chakla,ma MAR,1993.0,2021.0,Villarreal,es La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofian Chakla,ma MAR,1993.0,2021.0,Getafe,es La Liga,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Aníbal Chalá,ec ECU,1996.0,2021.0,Dijon,fr Ligue 1,6.0,1.29,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevoh Chalobah,eng ENG,1999.0,2021.0,Lorient,fr Ligue 1,22.0,1.31,16.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calum Chambers,eng ENG,1995.0,2021.0,Arsenal,eng Premier League,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timothy Chandler,us USA,1990.0,2021.0,Eint Frankfurt,de Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwon Chang-hoon,kr KOR,1994.0,2021.0,Freiburg,de Bundesliga,3.0,1.41,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaëtan Charbonnier,fr FRA,1988.0,2021.0,Brest,fr Ligue 1,37.0,2.98,31.0,0.0,2.0,1.0,1.0,2.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Chardonnet,fr FRA,1994.0,2021.0,Brest,fr Ligue 1,7.0,0.32,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Chavalerin,fr FRA,1991.0,2021.0,Reims,fr Ligue 1,23.0,1.13,19.0,0.0,0.0,3.0,1.0,0.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Pape Cheikh Diop,sn SEN,1997.0,2021.0,Dijon,fr Ligue 1,20.0,1.65,15.0,0.0,0.0,1.0,4.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chema,es ESP,1992.0,2021.0,Getafe,es La Liga,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayan Cherki,fr FRA,2003.0,2021.0,Lyon,fr Ligue 1,27.0,4.4,18.0,1.0,3.0,1.0,4.0,0.0,5.0,0.82,3.0,0.0,0.0,1.0,1.0,0.0,0.0
Denis Cheryshev,ru RUS,1990.0,2021.0,Valencia,es La Liga,20.0,2.23,14.0,0.0,2.0,0.0,2.0,2.0,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Giorgio Chiellini,it ITA,1984.0,2021.0,Juventus,it Serie A,6.0,0.68,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Federico Chiesa,it ITA,1997.0,2021.0,Fiorentina,it Serie A,10.0,3.75,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Chiesa,it ITA,1997.0,2021.0,Juventus,it Serie A,72.0,3.78,52.0,6.0,7.0,3.0,2.0,2.0,13.0,0.68,9.0,0.0,1.0,1.0,1.0,1.0,0.0
Ben Chilwell,eng ENG,1996.0,2021.0,Chelsea,eng Premier League,37.0,1.9,23.0,9.0,0.0,2.0,2.0,1.0,6.0,0.31,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Vlad Chiricheș,ro ROU,1989.0,2021.0,Sassuolo,it Serie A,14.0,1.04,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Chirivella,es ESP,1997.0,2021.0,Nantes,fr Ligue 1,23.0,1.25,17.0,2.0,0.0,2.0,1.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Tahith Chong,nl NED,1999.0,2021.0,Werder Bremen,de Bundesliga,13.0,3.03,10.0,0.0,1.0,0.0,1.0,1.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Joris Chotard,fr FRA,2001.0,2021.0,Montpellier,fr Ligue 1,15.0,1.57,10.0,1.0,1.0,1.0,0.0,2.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamza Choudhury,eng ENG,1997.0,2021.0,Leicester City,eng Premier League,3.0,0.89,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mounir Chouiar,fr FRA,1999.0,2021.0,Dijon,fr Ligue 1,50.0,3.87,21.0,15.0,5.0,4.0,5.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Christensen,dk DEN,1996.0,2021.0,Chelsea,eng Premier League,5.0,0.43,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Chukwueze,ng NGA,1999.0,2021.0,Villarreal,es La Liga,43.0,3.77,29.0,1.0,5.0,0.0,8.0,0.0,4.0,0.35,3.0,0.0,0.0,0.0,1.0,0.0,0.0
Darko Churlinov,mk MKD,2000.0,2021.0,Stuttgart,de Bundesliga,1.0,1.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Víctor Chust,es ESP,2000.0,2021.0,Real Madrid,es La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cifu,es ESP,1990.0,2021.0,Elche,es La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Cigarini,it ITA,1986.0,2021.0,Crotone,it Serie A,19.0,3.77,10.0,6.0,0.0,1.0,2.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Antonio Cioffi,it ITA,2002.0,2021.0,Napoli,it Serie A,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Civeja,de GER,2002.0,2021.0,Augsburg,de Bundesliga,1.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ciaran Clark,ie IRL,1989.0,2021.0,Newcastle Utd,eng Premier League,6.0,0.35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis Claude-Maurice,fr FRA,1998.0,2021.0,Nice,fr Ligue 1,39.0,2.64,28.0,6.0,1.0,1.0,3.0,0.0,5.0,0.34,4.0,0.0,0.0,1.0,0.0,0.0,0.0
Jonathan Clauss,fr FRA,1992.0,2021.0,Lens,fr Ligue 1,68.0,3.17,43.0,13.0,5.0,1.0,3.0,3.0,9.0,0.42,6.0,2.0,0.0,0.0,0.0,1.0,0.0
Carlos Clerc,es ESP,1992.0,2021.0,Levante,es La Liga,35.0,1.42,27.0,5.0,0.0,1.0,2.0,0.0,4.0,0.16,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Clyne,eng ENG,1991.0,2021.0,Crystal Palace,eng Premier League,7.0,0.55,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor Coady,eng ENG,1993.0,2021.0,Wolves,eng Premier League,8.0,0.29,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Coco,fr FRA,1996.0,2021.0,Nantes,fr Ligue 1,28.0,1.81,20.0,1.0,2.0,1.0,2.0,2.0,4.0,0.26,2.0,1.0,0.0,1.0,0.0,0.0,0.0
Coke,es ESP,1987.0,2021.0,Levante,es La Liga,2.0,0.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Séamus Coleman,ie IRL,1988.0,2021.0,Everton,eng Premier League,15.0,1.5,11.0,1.0,1.0,1.0,1.0,0.0,3.0,0.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0
Ebrima Colley,gm GAM,2000.0,2021.0,Hellas Verona,it Serie A,8.0,1.1,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omar Colley,gm GAM,1992.0,2021.0,Sampdoria,it Serie A,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Colombo,it ITA,2002.0,2021.0,Milan,it Serie A,2.0,1.91,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Racine Coly,sn SEN,1995.0,2021.0,Nice,fr Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingsley Coman,fr FRA,1996.0,2021.0,Bayern Munich,de Bundesliga,66.0,4.33,52.0,0.0,9.0,3.0,2.0,0.0,13.0,0.85,10.0,0.0,2.0,0.0,1.0,0.0,0.0
Daniel Congré,fr FRA,1985.0,2021.0,Montpellier,fr Ligue 1,12.0,0.4,10.0,0.0,0.0,2.0,0.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Aaron Connolly,ie IRL,2000.0,2021.0,Brighton,eng Premier League,10.0,1.25,6.0,0.0,2.0,0.0,2.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Conti,it ITA,1994.0,2021.0,Milan,it Serie A,3.0,9.64,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Conti,it ITA,1994.0,2021.0,Parma,it Serie A,9.0,1.13,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam Cooper,sco SCO,1991.0,2021.0,Leeds United,eng Premier League,13.0,0.6,8.0,0.0,0.0,3.0,0.0,2.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Francis Coquelin,fr FRA,1991.0,2021.0,Villarreal,es La Liga,7.0,1.23,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sébastien Corchia,fr FRA,1990.0,2021.0,Nantes,fr Ligue 1,28.0,1.73,12.0,14.0,1.0,0.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Iñigo Córdoba,es ESP,1997.0,2021.0,Athletic Club,es La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iñigo Córdoba,es ESP,1997.0,2021.0,Alavés,es La Liga,5.0,2.32,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhon Córdoba,co COL,1993.0,2021.0,Hertha BSC,de Bundesliga,41.0,3.18,26.0,0.0,4.0,5.0,5.0,1.0,4.0,0.31,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Sergio Córdova,ve VEN,1997.0,2021.0,Arminia,de Bundesliga,29.0,2.46,21.0,0.0,3.0,2.0,2.0,1.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Cork,eng ENG,1989.0,2021.0,Burnley,eng Premier League,11.0,1.35,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Cornelius,dk DEN,1993.0,2021.0,Parma,it Serie A,27.0,1.85,23.0,0.0,1.0,2.0,1.0,0.0,2.0,0.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Maxwel Cornet,ci CIV,1996.0,2021.0,Lyon,fr Ligue 1,48.0,2.23,34.0,5.0,0.0,3.0,6.0,0.0,11.0,0.51,9.0,0.0,0.0,0.0,2.0,0.0,0.0
Ángel Correa,ar ARG,1995.0,2021.0,Atlético Madrid,es La Liga,51.0,2.75,39.0,2.0,6.0,2.0,2.0,0.0,10.0,0.54,8.0,0.0,1.0,0.0,1.0,0.0,0.0
Joaquín Correa,ar ARG,1994.0,2021.0,Lazio,it Serie A,70.0,4.27,44.0,2.0,8.0,5.0,10.0,1.0,10.0,0.61,5.0,1.0,2.0,0.0,1.0,1.0,0.0
Rober Correa,es ESP,1992.0,2021.0,Eibar,es La Liga,4.0,0.54,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thierry Correia,pt POR,1999.0,2021.0,Valencia,es La Liga,25.0,1.46,20.0,0.0,1.0,1.0,1.0,2.0,2.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Danny da Costa,de GER,1993.0,2021.0,Mainz 05,de Bundesliga,15.0,1.9,12.0,0.0,2.0,0.0,0.0,1.0,2.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Danny da Costa,de GER,1993.0,2021.0,Eint Frankfurt,de Bundesliga,3.0,2.45,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Pereira da Costa,pt POR,2001.0,2021.0,Lens,fr Ligue 1,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Costa,es ESP,1988.0,2021.0,Atlético Madrid,es La Liga,9.0,3.89,7.0,0.0,0.0,1.0,1.0,0.0,3.0,1.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0
Douglas Costa,br BRA,1990.0,2021.0,Juventus,it Serie A,3.0,6.43,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Costa,br BRA,1990.0,2021.0,Bayern Munich,de Bundesliga,17.0,4.78,8.0,7.0,2.0,0.0,0.0,0.0,2.0,0.56,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Hélder Costa,pt POR,1994.0,2021.0,Leeds United,eng Premier League,19.0,1.84,13.0,0.0,2.0,1.0,3.0,0.0,4.0,0.39,3.0,0.0,0.0,0.0,1.0,0.0,0.0
Jaume Costa,es ESP,1988.0,2021.0,Villarreal,es La Liga,5.0,1.52,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vladimír Coufal,cz CZE,1992.0,2021.0,West Ham,eng Premier League,46.0,1.84,37.0,6.0,0.0,1.0,1.0,1.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalifa Coulibaly,ml MLI,1991.0,2021.0,Nantes,fr Ligue 1,8.0,1.48,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lassana Coulibaly,ml MLI,1996.0,2021.0,Angers,fr Ligue 1,19.0,1.08,16.0,0.0,1.0,0.0,1.0,1.0,3.0,0.17,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Mamadou Coulibaly,sn SEN,1999.0,2021.0,Udinese,it Serie A,6.0,2.93,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senou Coulibaly,ml MLI,1994.0,2021.0,Dijon,fr Ligue 1,3.0,0.21,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tanguy Coulibaly,fr FRA,2001.0,2021.0,Stuttgart,de Bundesliga,35.0,2.95,22.0,0.0,7.0,2.0,3.0,1.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippe Coutinho,br BRA,1992.0,2021.0,Barcelona,es La Liga,24.0,3.3,18.0,1.0,1.0,1.0,3.0,0.0,4.0,0.55,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas Cozza,fr FRA,1999.0,2021.0,Montpellier,fr Ligue 1,4.0,0.41,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Cresswell,eng ENG,1989.0,2021.0,West Ham,eng Premier League,74.0,2.55,36.0,31.0,1.0,4.0,2.0,0.0,12.0,0.41,4.0,5.0,0.0,2.0,1.0,0.0,0.0
Domenico Criscito,it ITA,1986.0,2021.0,Genoa,it Serie A,13.0,0.8,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Cristante,it ITA,1995.0,2021.0,Roma,it Serie A,23.0,1.36,19.0,0.0,0.0,3.0,0.0,1.0,3.0,0.18,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovanni Crociata,it ITA,1997.0,2021.0,Crotone,it Serie A,1.0,3.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Cruz Armada,es ESP,1992.0,2021.0,Osasuna,es La Liga,10.0,0.56,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Cuadrado,co COL,1988.0,2021.0,Juventus,it Serie A,57.0,3.55,33.0,13.0,8.0,1.0,2.0,0.0,10.0,0.62,7.0,2.0,0.0,0.0,1.0,0.0,0.0
Adrián Cubas,py PAR,1996.0,2021.0,Nîmes,fr Ligue 1,16.0,0.79,12.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Cubero Ezcurra,es ESP,1999.0,2021.0,Eibar,es La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cucho,co COL,1999.0,2021.0,Getafe,es La Liga,33.0,2.09,27.0,0.0,2.0,1.0,3.0,0.0,5.0,0.32,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Cucurella,es ESP,1998.0,2021.0,Getafe,es La Liga,59.0,2.2,45.0,3.0,2.0,0.0,8.0,1.0,3.0,0.11,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Mickaël Cuisance,fr FRA,1999.0,2021.0,Marseille,fr Ligue 1,17.0,1.67,15.0,0.0,1.0,1.0,0.0,0.0,3.0,0.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Mickaël Cuisance,fr FRA,1999.0,2021.0,Bayern Munich,de Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Cunha,br BRA,1999.0,2021.0,Hertha BSC,de Bundesliga,83.0,4.12,35.0,17.0,11.0,8.0,7.0,5.0,7.0,0.35,4.0,1.0,0.0,2.0,0.0,0.0,0.0
Giuseppe Cuomo,it ITA,1998.0,2021.0,Crotone,it Serie A,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Cutrone,it ITA,1998.0,2021.0,Wolves,eng Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Cutrone,it ITA,1998.0,2021.0,Fiorentina,it Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Cutrone,it ITA,1998.0,2021.0,Valencia,es La Liga,1.0,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wylan Cyprien,fr FRA,1995.0,2021.0,Parma,it Serie A,13.0,2.85,9.0,3.0,0.0,0.0,1.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael Czichos,de GER,1990.0,2021.0,Köln,de Bundesliga,10.0,0.55,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennart-Marten Czyborra,de GER,1999.0,2021.0,Genoa,it Serie A,6.0,0.46,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danilo D'Ambrosio,it ITA,1988.0,2021.0,Inter,it Serie A,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Da Silva,fr FRA,1988.0,2021.0,Rennes,fr Ligue 1,16.0,0.68,14.0,0.0,0.0,0.0,0.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Dabo,bf BFA,1992.0,2021.0,Benevento,it Serie A,15.0,1.97,13.0,1.0,0.0,0.0,1.0,0.0,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Moanes Dabour,il ISR,1992.0,2021.0,Hoffenheim,de Bundesliga,26.0,2.34,19.0,0.0,3.0,1.0,3.0,0.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Colin Dagba,fr FRA,1998.0,2021.0,Paris S-G,fr Ligue 1,20.0,1.68,16.0,0.0,2.0,0.0,2.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahmoud Dahoud,de GER,1996.0,2021.0,Dortmund,de Bundesliga,18.0,2.14,13.0,0.0,2.0,1.0,1.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Leon Dajaku,de GER,2001.0,2021.0,Union Berlin,de Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart Dallas,nir NIR,1991.0,2021.0,Leeds United,eng Premier League,54.0,1.81,47.0,0.0,3.0,3.0,0.0,1.0,4.0,0.13,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Diogo Dalot,pt POR,1999.0,2021.0,Milan,it Serie A,5.0,0.59,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikkel Damsgaard,dk DEN,2000.0,2021.0,Sampdoria,it Serie A,44.0,2.81,30.0,4.0,3.0,2.0,3.0,2.0,10.0,0.64,6.0,1.0,3.0,0.0,0.0,0.0,0.0
Flavius Daniliuc,at AUT,2001.0,2021.0,Nice,fr Ligue 1,10.0,0.72,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danilo,br BRA,1991.0,2021.0,Juventus,it Serie A,45.0,1.78,43.0,0.0,1.0,1.0,0.0,0.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Dann,eng ENG,1987.0,2021.0,Crystal Palace,eng Premier League,4.0,0.33,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiago Dantas,pt POR,2000.0,2021.0,Bayern Munich,de Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dante,br BRA,1983.0,2021.0,Nice,fr Ligue 1,8.0,0.93,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Danzi,it ITA,1999.0,2021.0,Hellas Verona,it Serie A,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Márton Dárdai,de GER,2002.0,2021.0,Hertha BSC,de Bundesliga,3.0,0.59,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vladimír Darida,cz CZE,1990.0,2021.0,Hertha BSC,de Bundesliga,57.0,3.14,41.0,9.0,3.0,0.0,4.0,0.0,9.0,0.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Darmian,it ITA,1989.0,2021.0,Inter,it Serie A,20.0,2.55,16.0,1.0,1.0,0.0,1.0,1.0,3.0,0.38,2.0,0.0,0.0,0.0,1.0,0.0,0.0
Matteo Darmian,it ITA,1989.0,2021.0,Parma,it Serie A,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan David,ca CAN,2000.0,2021.0,Lille,fr Ligue 1,61.0,2.84,42.0,1.0,7.0,8.0,3.0,0.0,9.0,0.42,5.0,0.0,1.0,2.0,1.0,0.0,0.0
Alphonso Davies,ca CAN,2000.0,2021.0,Bayern Munich,de Bundesliga,34.0,2.5,29.0,0.0,2.0,0.0,3.0,0.0,4.0,0.29,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Ben Davies,wal WAL,1993.0,2021.0,Tottenham,eng Premier League,17.0,1.14,12.0,0.0,1.0,0.0,2.0,2.0,4.0,0.27,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Tom Davies,eng ENG,1998.0,2021.0,Everton,eng Premier League,15.0,1.39,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Keinan Davis,eng ENG,1998.0,2021.0,Aston Villa,eng Premier League,9.0,9.2,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leif Davis,eng ENG,2000.0,2021.0,Leeds United,eng Premier League,1.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paweł Dawidowicz,pl POL,1995.0,2021.0,Hellas Verona,it Serie A,7.0,0.48,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
