,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
624,Danny Rose\Danny-Rose,eng ENG,DF,eng Tottenham,28,1990,8,527,66,45.0,5.9,6,87,3,2,4,3,1.25,7,11,-4,-0.68,-1.38,8.9,8.5,+0.4,+0.07,-0.57,Matches
625,Boris Rotenberg\Boris-Rotenberg,fi FIN,MF,ru Loko Moscow,32,1986,1,1,1,0.2,0.0,0,,0,1,0,4,3.00,0,0,0,0.00,+1.34,0.0,0.0,0.0,+3.05,+3.35,Matches
626,Sebastian Rudy\Sebastian-Rudy,de GER,MF,de Schalke 04,28,1990,4,239,60,33.2,2.7,3,73,1,1,19,3,1.75,3,1,+2,+0.75,+2.25,4.8,2.3,+2.5,+0.95,+1.76,Matches
627,Daniele Rugani\Daniele-Rugani,it ITA,DF,it Juventus,24,1994,4,272,68,30.2,3.0,3,90,3,1,1,4,1.00,3,5,-2,-0.66,-1.66,3.7,5.5,-1.8,-0.58,-2.04,Matches
628,Mário Rui\Mario-Rui,pt POR,DF,it Napoli,27,1991,6,519,87,96.1,5.8,6,87,5,0,,0,1.50,7,5,+2,+0.35,+0.35,9.4,4.2,+5.2,+0.89,+5.19,Matches
629,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MFFW,it Napoli,22,1996,6,468,78,86.7,5.2,6,78,3,0,,0,1.50,6,5,+1,+0.19,-1.06,8.0,3.9,+4.0,+0.77,+0.60,Matches
630,Maciej Rybus\Maciej-Rybus,pl POL,DF,ru Loko Moscow,28,1989,2,180,90,33.3,2.0,2,90,2,0,,0,1.50,2,1,+1,+0.50,+2.75,1.8,2.2,-0.4,-0.19,+0.16,Matches
631,Michal Sadílek\Michal-Sadilek,cz CZE,MF,nl PSV Eindhoven,19,1999,1,26,26,4.8,0.3,0,,0,1,25,0,1.00,0,1,-1,-3.46,-2.41,0.0,0.9,-0.8,-2.89,-2.11,Matches
632,Trent Sainsbury\Trent-Sainsbury,au AUS,DF,nl PSV Eindhoven,26,1992,2,100,50,18.5,1.1,1,91,1,1,9,4,0.50,1,2,-1,-0.90,+0.33,1.5,2.7,-1.2,-1.09,-0.26,Matches
633,Mohamed Salah\Mohamed-Salah,eg EGY,FW,eng Liverpool,26,1992,12,1056,88,90.3,11.7,12,88,10,0,,0,1.83,18,12,+6,+0.51,-4.23,20.3,12.4,+7.9,+0.67,-1.41,Matches
634,Eduardo Salvio\Eduardo-Salvio,ar ARG,FWMF,pt Benfica,28,1990,4,242,61,44.8,2.7,4,61,1,0,,0,1.57,3,3,0,0.00,+1.51,4.2,5.3,-1.2,-0.43,-0.20,Matches
635,Renato Sanches\Renato-Sanches,pt POR,MFFW,de Bayern Munich,20,1997,6,130,22,18.1,1.4,1,95,1,5,7,2,1.83,4,2,+2,+1.38,+0.47,3.1,2.7,+0.4,+0.26,-0.11,Matches
636,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,eng Manchester Utd,29,1988,4,210,53,23.3,2.3,2,78,0,2,28,1,1.00,0,3,-3,-1.29,-1.55,1.3,3.4,-2.0,-0.87,-1.05,Matches
637,Davinson Sánchez\Davinson-Sanchez,co COL,DF,eng Tottenham,22,1996,8,631,79,53.9,7.0,7,90,7,1,0,2,1.25,11,10,+1,+0.14,+0.14,9.0,7.9,+1.2,+0.17,-0.47,Matches
638,Javi Sánchez\Javi-Sanchez,es ESP,DF,es Real Madrid,21,1997,2,122,61,16.9,1.4,1,91,1,1,31,1,1.50,1,3,-2,-1.48,-2.53,1.4,1.4,0.0,0.00,-0.58,Matches
639,Jadon Sancho\Jadon-Sancho,eng ENG,FWMF,de Dortmund,18,2000,7,436,62,60.6,4.8,5,82,1,2,14,0,1.43,4,5,-1,-0.21,-1.79,6.8,5.0,+1.7,+0.36,-0.78,Matches
640,Alex Sandro\Alex-Sandro,br BRA,DF,it Juventus,27,1991,9,743,83,82.6,8.3,8,85,7,1,67,0,1.44,10,9,+1,+0.12,-2.17,14.6,9.0,+5.6,+0.68,-0.93,Matches
641,Leroy Sané\Leroy-Sane,de GER,FW,eng Manchester City,22,1996,8,398,50,44.2,4.4,4,86,3,4,14,2,2.00,15,3,+12,+2.71,+1.64,11.3,4.4,+6.9,+1.57,+0.74,Matches
642,Salif Sané\Salif-Sane,sn SEN,DF,de Schalke 04,27,1990,6,540,90,75.0,6.0,6,90,6,0,,2,1.33,6,11,-5,-0.83,-0.33,8.3,10.3,-1.9,-0.32,-0.39,Matches
643,Sékou Sanogo\Sekou-Sanogo,ci CIV,MF,ch Young Boys,29,1989,4,301,75,55.7,3.3,4,75,2,0,,0,0.83,2,9,-7,-2.09,-1.72,5.0,6.2,-1.2,-0.34,+1.41,Matches
644,Davide Santon\Davide-Santon,it ITA,DF,it Roma,27,1991,4,258,65,34.4,2.9,3,85,2,1,3,4,2.25,6,3,+3,+1.05,+1.23,5.3,3.3,+2.0,+0.71,+0.78,Matches
645,Stefan Savić\Stefan-Savic,me MNE,DF,es Atlético Madrid,27,1991,1,81,81,11.3,0.9,1,81,0,0,,3,3.00,2,0,+2,+2.22,+2.22,0.8,1.2,-0.4,-0.39,-0.42,Matches
646,Vujadin Savić\Vujadin-Savic,rs SRB,DF,rs Red Star,28,1990,3,225,75,41.7,2.5,3,75,2,0,,1,1.82,2,4,-2,-0.80,+2.06,1.0,6.2,-5.1,-2.06,+0.57,Matches
647,Patrik Schick\Patrik-Schick,cz CZE,FWMF,it Roma,22,1996,6,254,42,33.9,2.8,2,92,2,4,18,1,1.00,2,6,-4,-1.42,-2.51,4.2,5.1,-0.9,-0.32,-0.78,Matches
648,Thorsten Schick\Thorsten-Schick,at AUT,DF,ch Young Boys,28,1990,2,96,48,17.8,1.1,1,91,1,1,5,4,1.50,0,3,-3,-2.81,-1.80,0.2,3.9,-3.6,-3.41,-2.97,Matches
649,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,de Dortmund,30,1988,3,194,65,26.9,2.2,2,91,2,1,13,1,2.00,3,2,+1,+0.46,-0.05,3.5,1.3,+2.2,+1.01,+0.46,Matches
650,Lasse Schöne\Lasse-Schone,dk DEN,MF,nl Ajax,32,1986,11,881,80,81.6,9.8,11,80,6,0,,1,2.06,18,8,+10,+1.02,+1.47,16.1,10.0,+6.1,+0.62,+0.58,Matches
651,Alessandro Schöpf\Alessandro-Schopf,at AUT,MFDF,de Schalke 04,24,1994,4,299,75,41.5,3.3,3,90,3,1,28,1,1.75,5,2,+3,+0.90,+2.83,4.6,4.2,+0.3,+0.10,+0.56,Matches
652,Siebe Schrijvers\Siebe-Schrijvers,be BEL,FW,be Club Brugge,22,1996,2,72,36,13.3,0.8,1,56,0,1,16,3,0.50,1,1,0,0.00,-0.19,0.6,0.5,0.0,+0.03,+0.29,Matches
653,Nico Schulz\Nico-Schulz,de GER,DFMF,de Hoffenheim,25,1993,5,444,89,82.2,4.9,5,89,4,0,,0,0.60,10,11,-1,-0.20,+1.67,10.5,8.7,+1.8,+0.36,+3.24,Matches
654,Perr Schuurs\Perr-Schuurs,nl NED,DF,nl Ajax,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
655,Daniel Schwaab\Daniel-Schwaab,de GER,DF,nl PSV Eindhoven,29,1988,5,450,90,83.3,5.0,5,90,5,0,,0,1.00,5,12,-7,-1.40,-1.40,6.2,10.1,-3.9,-0.78,+0.56,Matches
656,Haris Seferović\Haris-Seferovic,ch SUI,FW,pt Benfica,26,1992,6,428,71,79.3,4.8,4,91,4,2,33,0,1.38,4,7,-3,-0.63,+0.98,7.0,8.5,-1.6,-0.33,-0.03,Matches
657,Alfa Semedo\Alfa-Semedo,gw GNB,MF,pt Benfica,20,1997,3,134,45,24.8,1.5,1,92,1,2,21,3,2.00,2,1,+1,+0.67,+2.00,2.1,2.2,0.0,-0.03,+0.39,Matches
658,Nélson Semedo\Nelson-Semedo,pt POR,DF,es Barcelona,24,1993,10,559,56,51.8,6.2,5,91,5,5,21,2,2.30,12,5,+7,+1.13,-0.43,10.1,8.1,+2.0,+0.32,-0.84,Matches
659,Suat Serdar\Suat-Serdar,de GER,MF,de Schalke 04,21,1997,7,503,72,69.9,5.6,5,89,4,2,30,1,1.57,5,11,-6,-1.07,-1.07,7.7,9.4,-1.7,-0.31,-0.27,Matches
660,Julien Serrano\Julien-Serrano,fr FRA,DF,fr Monaco,20,1998,1,13,13,2.4,0.1,0,,0,1,12,0,0.00,0,1,-1,-6.92,-5.04,0.0,0.2,-0.2,-1.54,-0.56,Matches
661,Léo Seydoux\Leo-Seydoux,ch SUI,MF,ch Young Boys,20,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
662,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,it Roma,25,1992,4,261,65,34.8,2.9,4,65,1,0,,3,1.50,5,3,+2,+0.69,+0.69,3.8,3.2,+0.6,+0.22,+0.03,Matches
663,Meritan Shabani\Meritan-Shabani,al ALB,MF,de Bayern Munich,19,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
664,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FW,eng Liverpool,26,1991,4,176,44,15.0,2.0,2,79,0,2,9,8,2.25,8,0,+8,+4.09,+3.73,3.8,1.5,+2.3,+1.18,+0.43,Matches
665,Luke Shaw\Luke-Shaw,eng ENG,DF,eng Manchester Utd,23,1995,8,720,90,80.0,8.0,8,90,8,0,,0,1.63,9,6,+3,+0.37,+2.37,9.2,9.1,+0.1,+0.01,+0.36,Matches
666,Georgi Shchennikov\Georgi-Shchennikov,ru RUS,MFDF,ru CSKA Moscow,27,1991,3,214,71,39.6,2.4,2,68,1,1,78,1,1.00,5,1,+4,+1.68,+3.06,3.0,3.3,-0.3,-0.12,+0.51,Matches
667,Oleksiy Shevchenko\Oleksiy-Shevchenko,ua UKR,GK,ua Shakhtar,26,1992,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
668,Djibril Sidibé\Djibril-Sidibe,fr FRA,DFMF,fr Monaco,26,1992,4,333,83,61.7,3.7,4,83,3,0,,0,0.25,2,10,-8,-2.16,-0.42,3.0,6.1,-3.2,-0.85,+0.35,Matches
669,Arnór Sigurðsson\Arnor-Sigurdsson,is ISL,FWMF,ru CSKA Moscow,19,1999,6,355,59,65.7,3.9,4,84,2,2,11,0,1.17,6,7,-1,-0.25,-0.25,5.1,7.0,-1.9,-0.48,-0.14,Matches
670,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,eng Manchester City,23,1994,8,579,72,64.3,6.4,6,89,5,2,22,0,2.63,25,8,+17,+2.64,+2.36,17.0,7.0,+10.0,+1.55,+1.10,Matches
671,David Silva\David-Silva,es ESP,MF,eng Manchester City,32,1986,9,714,79,79.3,7.9,9,79,4,0,,0,2.11,21,10,+11,+1.39,-2.00,17.2,8.0,+9.1,+1.15,-0.01,Matches
672,Rafa Silva\Rafa-Silva,pt POR,FWMF,pt Benfica,25,1993,6,368,61,68.1,4.1,4,75,1,2,35,0,1.14,4,8,-4,-0.98,-0.46,4.9,6.9,-1.9,-0.47,-0.47,Matches
673,Thiago Silva\Thiago-Silva,br BRA,DF,fr Paris S-G,33,1984,7,615,88,85.4,6.8,7,88,6,0,,0,1.86,17,10,+7,+1.02,+0.17,13.3,8.7,+4.6,+0.67,+0.52,Matches
674,Veljko Simić\Veljko-Simic,rs SRB,FWMF,rs Red Star,23,1995,5,207,41,38.3,2.3,3,65,0,2,7,1,0.78,2,9,-7,-3.04,-1.69,1.1,6.9,-5.8,-2.53,-0.23,Matches
675,André Simões\Andre-Simoes,pt POR,MF,gr AEK Athens,28,1989,4,348,87,64.4,3.9,4,87,3,0,,0,1.00,2,10,-8,-2.07,-0.66,3.3,7.9,-4.6,-1.19,+0.55,Matches
676,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DFFW,nl Ajax,23,1995,2,95,48,8.8,1.1,0,,0,2,47,4,1.50,2,2,0,0.00,-0.82,2.3,1.5,+0.8,+0.74,+0.25,Matches
677,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,eng Tottenham,28,1989,10,729,73,62.3,8.1,8,82,5,2,38,2,1.60,12,8,+4,+0.49,+1.11,11.6,7.8,+3.9,+0.48,+0.25,Matches
678,Oliver Skipp\Oliver-Skipp,eng ENG,MF,eng Tottenham,17,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
679,Milan Škriniar\Milan-Skriniar,sk SVK,DF,it Inter,23,1995,6,540,90,100.0,6.0,6,90,6,0,,0,1.33,6,7,-1,-0.17,,8.8,7.9,+0.9,+0.14,,Matches
680,Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,de Schalke 04,25,1992,4,95,24,13.2,1.1,1,48,0,3,16,1,0.25,0,5,-5,-4.74,-4.59,0.5,1.8,-1.3,-1.25,-1.18,Matches
681,Chris Smalling\Chris-Smalling,eng ENG,DF,eng Manchester Utd,28,1989,8,720,90,80.0,8.0,8,90,8,0,,0,1.63,9,7,+2,+0.25,+1.75,9.2,8.7,+0.5,+0.07,+0.63,Matches
682,Fyodor Smolov\Fyodor-Smolov,ru RUS,FW,ru Loko Moscow,28,1990,3,118,39,21.9,1.3,1,89,0,2,15,0,1.00,2,2,0,0.00,+1.71,1.6,1.6,0.0,+0.02,+0.41,Matches
683,Tiquinho Soares\Tiquinho-Soares,br BRA,FW,pt Porto,27,1991,4,273,68,29.4,3.0,3,76,1,1,45,0,0.75,4,8,-4,-1.32,-2.55,4.0,5.6,-1.6,-0.52,-0.56,Matches
684,Carlos Soler\Carlos-Soler,es ESP,MFFW,es Valencia,21,1997,6,392,65,72.6,4.4,4,91,4,2,15,0,1.33,6,5,+1,+0.23,+0.84,6.1,8.5,-2.4,-0.56,+0.35,Matches
685,Oumar Solet\Oumar-Solet,fr FRA,DF,fr Lyon,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
686,Djibril Sow\Djibril-Sow,ch SUI,MF,ch Young Boys,21,1997,6,507,85,93.9,5.6,6,85,4,0,,0,1.00,4,11,-7,-1.24,+1.48,6.4,11.9,-5.5,-0.98,-0.13,Matches
687,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,it Juventus,25,1993,1,66,66,7.3,0.7,1,66,0,0,,3,3.00,2,0,+2,+2.73,+2.40,0.8,0.4,+0.5,+0.65,-0.21,Matches
688,Slavoljub Srnić\Slavoljub-Srnic,rs SRB,MFFW,rs Red Star,26,1992,3,243,81,45.0,2.7,3,81,2,0,,0,1.40,3,7,-4,-1.48,+0.94,1.4,8.1,-6.7,-2.47,-0.15,Matches
689,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DF,de Schalke 04,27,1990,5,430,86,59.7,4.8,5,86,4,0,,0,1.40,3,9,-6,-1.26,-1.26,6.0,6.0,0.0,-0.01,+0.54,Matches
690,Taras Stepanenko\Taras-Stepanenko,ua UKR,MF,ua Shakhtar,28,1989,6,526,88,97.4,5.8,6,88,5,0,,0,1.00,7,16,-9,-1.54,-7.97,4.8,12.7,-7.9,-1.35,-4.27,Matches
691,Raheem Sterling\Raheem-Sterling,eng ENG,FW,eng Manchester City,23,1994,10,869,87,96.6,9.7,10,87,8,0,,0,2.20,29,12,+17,+1.76,-1.14,20.9,10.6,+10.3,+1.07,-2.45,Matches
692,Nikola Stojiljković\Nikola-Stojiljkovic,rs SRB,FW,rs Red Star,25,1992,1,45,45,8.3,0.5,1,45,0,0,,2,1.50,0,2,-2,-4.00,-2.18,0.1,1.6,-1.5,-3.02,-0.69,Matches
693,Filip Stojković\Filip-Stojkovic,me MNE,DF,rs Red Star,25,1993,5,418,84,77.4,4.6,5,84,4,0,,0,1.54,4,14,-10,-2.15,-0.68,1.8,14.0,-12.1,-2.62,-0.99,Matches
694,John Stones\John-Stones,eng ENG,DF,eng Manchester City,24,1994,6,421,70,46.8,4.7,5,79,3,1,26,3,2.17,14,5,+9,+1.92,+0.23,9.8,4.7,+5.1,+1.09,-0.12,Matches
695,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,eng Liverpool,28,1989,7,211,30,18.0,2.3,2,83,1,5,9,5,1.71,3,4,-1,-0.43,-1.65,5.2,2.2,+3.0,+1.27,+0.56,Matches
696,Denis Suárez\Denis-Suarez,es ESP,FW,es Barcelona,24,1994,2,26,13,2.4,0.3,0,,0,2,12,1,2.00,0,2,-2,-6.92,-8.46,0.4,1.4,-0.9,-3.14,-3.95,Matches
697,Luis Suárez\Luis-Suarez,uy URU,FW,es Barcelona,31,1987,10,899,90,83.2,10.0,10,90,9,0,,0,2.30,23,8,+15,+1.50,+1.00,19.2,8.9,+10.3,+1.03,+1.88,Matches
698,Danijel Subašić\Danijel-Subasic,hr CRO,GK,fr Monaco,33,1984,1,46,46,8.5,0.5,0,,0,1,45,0,0.00,0,3,-3,-5.87,-4.23,0.4,2.9,-2.5,-4.90,-4.28,Matches
699,Niklas Süle\Niklas-Sule,de GER,DF,de Bayern Munich,22,1995,6,451,75,62.6,5.0,5,90,5,1,0,2,1.50,11,7,+4,+0.80,-0.54,6.7,6.9,-0.2,-0.05,-1.06,Matches
700,Miralem Sulejmani\Miralem-Sulejmani,rs SRB,MFFW,ch Young Boys,29,1988,5,342,68,63.3,3.8,4,74,1,1,45,0,0.71,1,8,-7,-1.84,-1.39,4.5,7.9,-3.5,-0.91,+0.17,Matches
701,Rashid Sumaila\Rashid-Sumaila,gh GHA,DF,rs Red Star,25,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
702,Stratos Svarnas\Stratos-Svarnas,gr GRE,DF,gr AEK Athens,20,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
703,Mile Svilar\Mile-Svilar,be BEL,GK,pt Benfica,18,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
704,Moussa Sylla\Moussa-Sylla,fr FRA,FW,fr Monaco,18,1999,6,344,57,63.7,3.8,4,76,2,2,20,0,0.17,1,9,-8,-2.09,-0.26,2.5,5.9,-3.5,-0.91,+0.22,Matches
705,Ádám Szalai\Adam-Szalai,hu HUN,FW,de Hoffenheim,30,1987,5,269,54,49.8,3.0,4,62,0,1,23,0,0.60,8,6,+2,+0.67,+2.33,5.7,5.3,+0.4,+0.13,+0.69,Matches
706,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,it Juventus,28,1990,10,900,90,100.0,10.0,10,90,10,0,,0,1.60,14,9,+5,+0.50,,18.0,9.6,+8.4,+0.84,,Matches
707,Dušan Tadić\Dusan-Tadic,rs SRB,FW,nl Ajax,29,1988,12,1080,90,100.0,12.0,12,90,12,0,,0,2.00,22,13,+9,+0.75,,21.9,15.7,+6.2,+0.52,,Matches
708,Nicolás Tagliafico\Nicolas-Tagliafico,ar ARG,DF,nl Ajax,25,1992,10,900,90,83.3,10.0,10,90,10,0,,0,1.93,18,12,+6,+0.60,-0.90,17.4,14.9,+2.5,+0.25,-1.58,Matches
709,Taison\Taison,br BRA,FWMF,ua Shakhtar,30,1988,5,436,87,80.7,4.8,5,87,4,0,,0,1.20,8,11,-3,-0.62,+3.71,4.4,10.3,-5.9,-1.22,+0.08,Matches
710,Dmitri Tarasov\Dmitri-Tarasov,ru RUS,MF,ru Loko Moscow,31,1987,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
711,Alex Telles\Alex-Telles,br BRA,DF,pt Porto,25,1992,10,930,93,100.0,10.3,10,93,10,0,,0,1.90,20,15,+5,+0.48,,15.9,17.2,-1.3,-0.13,,Matches
712,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,es Barcelona,26,1992,11,990,90,91.7,11.0,11,90,11,0,,1,2.36,25,9,+16,+1.45,+1.45,21.7,11.7,+10.0,+0.91,+2.25,Matches
713,Martin Terrier\Martin-Terrier,fr FRA,FW,fr Lyon,21,1997,3,158,53,21.9,1.8,2,79,0,1,1,2,1.00,3,2,+1,+0.57,+1.21,2.1,4.0,-1.9,-1.09,-0.62,Matches
714,Kenny Tete\Kenny-Tete,nl NED,DF,fr Lyon,22,1995,3,197,66,27.4,2.2,2,91,2,1,16,3,1.00,5,5,0,0.00,+0.52,3.9,4.2,-0.3,-0.15,+0.63,Matches
715,Cedric Teuchert\Cedric-Teuchert,de GER,FW,de Schalke 04,21,1997,2,83,42,11.5,0.9,1,72,0,1,11,0,1.50,0,1,-1,-1.08,-0.38,0.7,0.6,+0.1,+0.11,+0.38,Matches
716,Khéphren Thuram-Ulie\Khephren-Thuram-Ulie,fr FRA,MF,fr Monaco,17,2001,2,50,25,9.3,0.6,0,,0,2,24,0,0.00,0,1,-1,-1.80,+0.22,0.9,0.4,+0.4,+0.77,+1.93,Matches
717,Youri Tielemans\Youri-Tielemans,be BEL,MFFW,fr Monaco,21,1997,6,540,90,100.0,6.0,6,90,6,0,,0,0.17,2,14,-12,-2.00,,4.7,10.6,-5.9,-0.99,,Matches
718,Jeremy Toljan\Jeremy-Toljan,de GER,DFMF,de Dortmund,23,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
719,Ömer Toprak\Omer-Toprak,tr TUR,DF,de Dortmund,29,1989,3,270,90,37.5,3.0,3,90,3,0,,1,1.00,2,5,-3,-1.00,-2.40,3.3,3.2,+0.1,+0.04,-1.01,Matches
720,Ferrán Torres\Ferran-Torres,es ESP,FWMF,es Valencia,18,2000,3,106,35,19.6,1.2,1,67,0,2,20,1,2.33,1,2,-1,-0.85,-1.06,1.3,2.9,-1.6,-1.36,-0.87,Matches
721,Óliver Torres\Oliver-Torres,es ESP,MF,pt Porto,23,1994,5,349,70,37.5,3.9,4,82,1,1,21,5,2.40,9,5,+4,+1.03,+0.88,5.9,6.2,-0.3,-0.07,+0.10,Matches
722,Andriy Totovytskyi\Andriy-Totovytskyi,ua UKR,MF,ua Shakhtar,25,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
723,Almamy Touré\Almamy-Toure,ml MLI,DF,fr Monaco,22,1996,1,15,15,2.8,0.2,0,,0,1,14,1,0.00,0,1,-1,-6.00,-4.11,0.1,0.2,-0.1,-0.84,+0.15,Matches
724,Lucas Tousart\Lucas-Tousart,fr FRA,MF,fr Lyon,21,1997,7,484,69,67.2,5.4,5,90,5,2,16,1,1.14,9,13,-4,-0.74,-1.13,9.0,13.4,-4.4,-0.82,-0.62,Matches
725,Adama Traoré\Adama-Traore,ml MLI,MF,fr Monaco,23,1995,1,22,22,4.1,0.2,0,,0,1,21,0,0.00,0,0,0,0.00,+2.08,0.1,0.0,+0.1,+0.40,+1.44,Matches
726,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,fr Lyon,22,1995,8,320,40,44.4,3.6,4,74,0,4,7,0,1.13,4,9,-5,-1.41,-1.86,4.7,7.1,-2.4,-0.67,-0.10,Matches
727,Kieran Trippier\Kieran-Trippier,eng ENG,DF,eng Tottenham,27,1990,8,625,78,53.4,6.9,7,87,5,1,15,1,1.25,12,15,-3,-0.43,-1.09,9.6,9.2,+0.5,+0.07,-0.68,Matches
728,Panagiotis Tsintotas\Panagiotis-Tsintotas,gr GRE,GK,gr AEK Athens,25,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
729,Roman Tugarev\Roman-Tugarev,ru RUS,MF,ru Loko Moscow,20,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
730,Sven Ulreich\Sven-Ulreich,de GER,GK,de Bayern Munich,29,1988,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
731,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,es Barcelona,24,1993,1,78,78,7.2,0.9,1,78,0,0,,6,3.00,3,0,+3,+3.46,+2.29,2.0,0.6,+1.4,+1.60,+0.95,Matches
732,Cengiz Ünder\Cengiz-Under,tr TUR,FW,it Roma,21,1997,6,436,73,58.1,4.8,5,83,3,1,20,0,1.50,8,7,+1,+0.21,-0.08,8.9,7.2,+1.7,+0.35,+0.37,Matches
733,Mark Uth\Mark-Uth,de GER,MFFW,de Schalke 04,26,1991,5,392,78,54.4,4.4,5,78,1,0,,0,1.60,6,2,+4,+0.92,+3.66,6.9,5.2,+1.7,+0.39,+1.34,Matches
734,Antonio Valencia\Antonio-Valencia,ec ECU,DF,eng Manchester Utd,32,1985,3,251,84,27.9,2.8,3,84,2,0,,0,1.33,1,2,-1,-0.36,-0.36,4.0,1.8,+2.2,+0.78,+1.17,Matches
735,Borja Valero\Borja-Valero,es ESP,MF,it Inter,33,1985,6,234,39,43.3,2.6,2,78,1,4,20,0,1.33,3,4,-1,-0.38,-0.38,5.0,3.5,+1.6,+0.61,+0.82,Matches
736,Jesús Vallejo\Jesus-Vallejo,es ESP,DF,es Real Madrid,21,1997,1,90,90,12.5,1.0,1,90,1,0,,3,0.00,0,3,-3,-3.00,-4.14,0.9,0.9,0.0,-0.02,-0.57,Matches
737,Federico Valverde\Federico-Valverde,uy URU,MFFW,es Real Madrid,20,1998,4,142,36,19.7,1.6,1,93,1,3,16,1,1.50,1,4,-3,-1.90,-3.15,2.4,1.3,+1.0,+0.65,+0.21,Matches
738,Vaná\Vana,br BRA,GK,pt Porto,27,1991,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
739,Hans Vanaken\Hans-Vanaken,be BEL,MFFW,be Club Brugge,25,1992,6,539,90,99.8,6.0,6,90,5,0,,0,1.00,6,5,+1,+0.17,+0.17,5.1,6.4,-1.3,-0.22,-0.22,Matches
740,Raphaël Varane\Raphael-Varane,fr FRA,DF,es Real Madrid,25,1993,4,360,90,50.0,4.0,4,90,4,0,,2,1.50,6,5,+1,+0.25,-0.75,7.9,5.6,+2.3,+0.57,+0.19,Matches
741,Bruno Varela\Bruno-Varela,pt POR,GK,nl Ajax,23,1994,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
742,Lucas Vázquez\Lucas-Vazquez,es ESP,FWDF,es Real Madrid,27,1991,6,385,64,53.5,4.3,5,71,3,1,29,2,2.00,10,5,+5,+1.17,+1.17,7.9,5.9,+2.0,+0.47,-0.02,Matches
743,Matías Vecino\Matias-Vecino,uy URU,MF,it Inter,26,1991,5,450,90,83.3,5.0,5,90,5,0,,0,1.40,5,6,-1,-0.20,-0.20,6.3,6.7,-0.5,-0.10,-1.44,Matches
744,Joël Veltman\Joel-Veltman,nl NED,DF,nl Ajax,26,1992,5,312,62,28.9,3.5,3,91,3,2,20,1,2.00,4,3,+1,+0.29,-0.65,5.9,3.3,+2.7,+0.77,+0.35,Matches
745,Simone Verdi\Simone-Verdi,it ITA,MF,it Napoli,26,1992,1,23,23,4.3,0.3,0,,0,1,22,0,3.00,1,0,+1,+3.91,+3.74,1.4,0.0,+1.4,+5.41,+4.93,Matches
746,Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,es Barcelona,32,1985,2,91,46,8.4,1.0,1,91,1,1,0,1,2.00,1,1,0,0.00,-1.46,1.1,2.4,-1.3,-1.33,-2.24,Matches
747,Marco Verratti\Marco-Verratti,it ITA,MF,fr Paris S-G,25,1992,7,598,85,83.1,6.6,7,85,4,0,,0,2.00,16,9,+7,+1.05,+0.32,13.4,7.4,+6.0,+0.90,+1.79,Matches
748,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,eng Tottenham,31,1987,10,848,85,72.5,9.4,10,85,9,0,,0,1.60,14,12,+2,+0.21,+0.49,13.7,10.6,+3.0,+0.32,-0.22,Matches
749,Rúben Vezo\Ruben-Vezo,pt POR,DF,es Valencia,24,1994,3,150,50,27.8,1.7,2,74,1,1,3,2,2.00,2,3,-1,-0.60,-0.83,1.8,4.6,-2.8,-1.67,-1.40,Matches
